"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/04/2020","AQS","360050133","1","19.2","ppb","18","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/05/2020","AQS","360050133","1","24.2","ppb","23","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/06/2020","AQS","360050133","1","35.2","ppb","33","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/07/2020","AQS","360050133","1","18.9","ppb","17","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/08/2020","AQS","360050133","1","24.4","ppb","23","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/09/2020","AQS","360050133","1","34.2","ppb","32","PFIZER LAB SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/10/2020","AQS","360050133","1","34.7","ppb","32","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/11/2020","AQS","360050133","1","23.4","ppb","22","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/12/2020","AQS","360050133","1","40.5","ppb","38","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/13/2020","AQS","360050133","1","29.4","ppb","27","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/14/2020","AQS","360050133","1","11.3","ppb","10","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/15/2020","AQS","360050133","1","11.2","ppb","10","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/16/2020","AQS","360050133","1","13.4","ppb","12","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/17/2020","AQS","360050133","1","29.9","ppb","27","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/18/2020","AQS","360050133","1","25.6","ppb","24","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/19/2020","AQS","360050133","1","21.3","ppb","20","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/20/2020","AQS","360050133","1","39.1","ppb","37","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/21/2020","AQS","360050133","1","9.7","ppb","8","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/22/2020","AQS","360050133","1","9.9","ppb","8","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/23/2020","AQS","360050133","1","12.4","ppb","11","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/24/2020","AQS","360050133","1","13.2","ppb","12","PFIZER LAB SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/25/2020","AQS","360050133","1","13.6","ppb","12","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/26/2020","AQS","360050133","1","38.2","ppb","36","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/27/2020","AQS","360050133","1","31.8","ppb","29","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/28/2020","AQS","360050133","1","13.3","ppb","12","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/29/2020","AQS","360050133","1","6.9","ppb","6","PFIZER LAB SITE","24","100.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/30/2020","AQS","360050133","1","19.4","ppb","18","PFIZER LAB SITE","22","92.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
"03/31/2020","AQS","360050133","1","13.1","ppb","12","PFIZER LAB SITE","20","83.0000","42602","Nitrogen dioxide (NO2)","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","005","Bronx","40.8679","-73.87809"
