"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/16/2020","AirNow","180970087","1","0.037","ppm","34","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/17/2020","AirNow","180970087","1","0.037","ppm","34","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/18/2020","AirNow","180970087","1","0.045","ppm","42","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/19/2020","AirNow","180970087","1","0.04","ppm","37","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/20/2020","AirNow","180970087","1","0.043","ppm","40","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/21/2020","AirNow","180970087","1","0.041","ppm","38","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/22/2020","AirNow","180970087","1","0.045","ppm","42","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/23/2020","AirNow","180970087","1","0.028","ppm","26","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/24/2020","AirNow","180970087","1","0.048","ppm","44","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/25/2020","AirNow","180970087","1","0.042","ppm","39","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/26/2020","AirNow","180970087","1","0.043","ppm","40","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/27/2020","AirNow","180970087","1","0.047","ppm","44","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/28/2020","AirNow","180970087","1","0.051","ppm","47","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/29/2020","AirNow","180970087","1","0.038","ppm","35","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"04/30/2020","AirNow","180970087","1","0.034","ppm","31","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/01/2020","AirNow","180970087","1","0.049","ppm","45","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/02/2020","AirNow","180970087","1","0.055","ppm","51","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/03/2020","AirNow","180970087","1","0.05","ppm","46","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/04/2020","AirNow","180970087","1","0.034","ppm","31","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/05/2020","AirNow","180970087","1","0.035","ppm","32","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/06/2020","AirNow","180970087","1","0.044","ppm","41","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
"05/07/2020","AirNow","180970087","1","0.048","ppm","44","Indpls.- I 70","24","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.787933053","-86.130879593"
