M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56
6.66666666666667,302.43,20.1616968084034,27.3,4.7,87.4609,4.77072059242381,10,595,726,893,986,2089,96,88,6,2,49599,12296,1061,39130,14044,670,0,148132,5289,6,0,49481,28032,18298,36,1502,20,58,717,818,28538,18344,47,1546,20,170,816,49481,7319,16771,7092,2214,49481,48663,13010,3075,1722542448.58594,168856.299344198,150
6.25,166.58,10.4112441436752,7.2,3,102.877,0,1,0,0,0,0,0,0,0,0,0,9605,686,184,74019,0,0,0,159420,0,0,0,9379,8367,103,8,98,7,0,178,618,8880,103,30,98,7,4,257,9379,1131,903,990,478,9379,8761,4586,1291,1735240368.59375,208193.631463069,16
7.54716981132075,466.22,35.1864883884588,8.6,3.7,111.7111,0,8,0,0,0,0,0,0,0,0,0,22736,1939,423,62251,0,0,0,235333,0,0,0,22842,22704,25,0,63,0,0,25,25,22717,25,3,63,0,9,25,22842,4373,2881,2313,1625,22842,22817,9377,2273,1699015710.19922,177709.530863843,106
8.33333333333333,96.2,8.01635336085615,15.3,3,91.9733,5.16936908010917,2,424,479,737,897,1161,49,49,6,3,24949,3704,327,47747,6229,322,0,178638,3698,0,0,25384,15989,1666,389,327,20,17,941,6035,17963,1764,413,345,20,3070,1809,25384,5544,3634,3725,1640,25384,19349,8783,2058,3079088838.95313,388672.746479081,24
4.16666666666667,174.88,7.28650539201399,20.1,4,69.7779,0,1,0,0,0,0,0,0,0,0,0,13724,2457,208,38680,0,0,0,934526,0,0,0,13363,8053,1762,516,54,0,12,176,2790,10627,1861,532,54,0,101,188,13363,1847,1460,1575,1574,13363,10573,5018,1889,3227423420.23633,265641.881849077,24
0,43.55,0,21.7,6.5,53.1515,5.62333360265008,0,258,226,376,492,681,20,16,3,0,6889,1459,171,38242,24754,1392,0,159420,2033,0,0,6583,4186,20,25,0,0,10,68,2274,6199,38,115,0,0,114,117,6583,937,476,510,860,6583,4309,2627,1173,6598930857.25781,464721.784437505,3
2.4,463.15,11.115639705065,18,3.9,93.132,4.40674231574309,3,431,640,959,1222,1530,75,75,6,2,26989,4781,483,46742,9077,400,0,182101,4782,0,0,26849,23794,1668,20,68,2,0,544,753,24349,1668,20,68,2,137,605,26849,5276,3211,3129,2030,26849,26096,10451,2752,2257765867.03125,193059.759170516,125
0,124.35,0,8.6,2.9,146.4688,1.91174127768042,0,3953,4213,6041,8257,11461,342,311,34,7,272608,23290,3872,68978,6277,120,0,115596,33925,24,0,258980,190853,4236,3374,9803,1440,470,6227,42577,227609,4359,3710,9862,1440,4495,7505,258980,57987,32155,38233,14207,258980,216403,96680,19718,3535155242.68359,316225.818002014,339
3.06748466257669,218.45,6.70106546940964,10.6,5.6,94.622,6.11262298513712,5,2053,2130,2515,4229,4715,287,183,18,4,74615,7769,2116,53135,33439,2044,0,349725,15642,4,0,75136,62585,6459,205,443,6,110,2082,3246,64312,6765,270,443,6,1018,2322,75136,12605,8918,8296,6698,75136,71890,29675,8944,1178562577.4375,269302.085361069,163
0,16.53,0,18.2,4.3,81.1486,3.53430353430353,0,531,705,1228,1628,2095,47,47,9,3,30250,5442,563,44833,481,17,0,35643,6187,0,0,29774,19409,81,7064,107,50,11,1738,1314,20007,81,7254,111,67,86,2168,29774,5926,3478,3094,2464,29774,28460,11089,3723,9433694388.4375,605146.344964053,5
3.57142857142857,111.42,3.97914925788866,15.6,5.5,77.055,0,1,0,0,0,0,0,0,0,0,0,25131,3839,544,46720,0,0,0,855674,0,0,0,24664,15426,2093,28,121,0,12,525,6459,20849,2429,35,134,0,513,704,24664,4833,3285,2762,2023,24664,18205,8922,2839,3597411426.91406,274889.368154779,28
5,135.44,6.77208546371855,15.9,3.9,81.2873,4.33039114655675,2,501,372,922,1191,1536,25,15,3,2,29533,4626,482,47662,44638,1933,0,440756,4522,0,0,28956,26366,1347,91,219,0,56,422,455,26752,1347,91,219,0,56,491,28956,5797,3456,3553,1795,28956,28501,11628,2727,1065188236.5,135872.675100689,40
0,0,0,11.6,7,77.1999,2.4330900243309,0,46,104,130,95,173,8,8,1,0,2503,287,74,57832,411,10,0,46363,548,0,0,2484,1642,2,434,69,9,0,207,121,1670,2,496,69,9,30,208,2484,376,233,263,280,2484,2363,1064,268,21449737908.9375,3301180.5503399,0
0,118.81,0,14.5,3.7,95.0592,0,0,0,0,0,0,0,0,0,0,0,28616,4098,508,55737,0,0,0,440756,0,0,0,28548,20450,7000,56,213,0,0,384,445,20790,7082,56,213,0,10,397,28548,5476,3528,3144,1857,28548,28103,11652,2891,1461500496.5,162762.124503627,34
0.554323725055432,4409.68,24.443901246639,12.7,2.8,99.8035,5.16936908010917,5,181,207,628,538,789,33,47,8,1,20455,2530,252,51812,6229,322,0,178638,2343,12,0,21121,9475,910,102,651,9,12,398,9564,13427,910,147,651,9,5292,685,21121,4937,3378,3063,1016,21121,11557,7400,1327,8281983379.08203,379570.696448491,902
25,124.19,31.0462589257994,7.2,8.7,88.2035,2.4330900243309,1,51,31,157,183,279,12,12,2,0,3221,232,122,66075,411,10,0,46363,701,0,0,3255,2050,23,221,299,17,1,307,337,2346,23,237,302,17,6,324,3255,620,500,320,239,3255,2918,1114,462,28533977837.0859,4999487.02212044,4
7.16845878136201,107.68,7.71893802850604,11.5,3,100.0705,3.38738160218334,20,6229,5657,8206,11511,16689,1009,863,151,31,259103,28859,4134,53960,24916,844,0,364156,48292,2,5,254474,212773,15745,962,3085,341,195,4844,16529,225981,16095,1014,3147,341,2378,5518,254474,39950,28412,34966,20092,254474,237945,102854,28200,2592686358.50391,288090.309719743,279
0,41.97,0,13.8,2.9,88.8839,2.2925411688731,0,314,308,225,399,522,25,25,4,1,9531,1221,155,51686,9291,213,0,84488,1768,0,0,9762,8181,164,72,83,30,0,131,1101,8931,183,72,88,35,269,184,9762,1877,1590,1070,847,9762,8661,3457,921,3069843986.80859,227564.080122233,4
0,154.42,0,6.8,2.5,108.3052,2.70020142631608,0,397,402,429,505,763,80,25,4,0,12304,819,162,65060,18369,496,0,139526,2496,0,0,12341,11976,69,14,44,0,0,83,155,12131,69,14,44,0,0,83,12341,2394,1323,1324,1228,12341,12186,4804,1268,2385896755.04297,214175.830539832,19
16.6666666666667,26.09,4.34858236214994,13.4,3.5,97.9295,2.2925411688731,1,667,563,720,974,1242,25,25,4,0,22996,3016,381,56946,9291,213,0,84488,4166,0,0,23208,20839,245,314,50,0,13,502,1245,21908,258,326,54,0,139,523,23208,4741,2803,2536,1950,23208,21963,8962,2216,4850356196.53125,279260.432758646,6
3.63636363636364,178.73,6.49941505264526,9.7,3.5,92.7479,0,2,0,0,0,0,0,0,0,0,0,30772,2930,520,67335,0,0,0,277491,0,2,0,30184,19163,8292,47,259,0,110,932,1381,19874,8428,47,268,0,572,995,30184,5981,3711,3581,1885,30184,28803,12103,2923,2244512674.75,285648.069389726,55
1.38888888888889,818.83,11.3726828158763,14.7,2.8,72.646,0,2,0,0,0,0,0,0,0,0,0,17586,2350,252,52741,0,0,0,277491,0,1,0,17939,10934,5888,69,38,0,35,698,277,11135,5937,69,38,0,58,702,17939,2795,1961,1720,1410,17939,17662,8092,1961,2433241766.13281,289073.284143867,144
2.39043824701195,146.09,3.49217287652608,7.3,3.2,145.7712,2.70062519216972,30,6163,7716,12458,20880,29448,1484,1267,156,29,859064,62151,15321,88384,58542,1581,0,855674,76665,22,0,807047,484341,74946,2730,66371,620,1354,21638,155047,605355,76648,3742,66753,694,25249,28606,807047,169761,111101,120505,26337,807047,652000,329015,50328,3534900436.90234,238076.788052858,1255
10,45.93,4.59294982202319,18.4,5,80.8686,9.59214501510574,2,806,739,1560,2209,2345,49,49,4,2,43545,7368,920,45804,55608,5334,0,494252,7659,1,0,43264,39545,1227,162,327,7,59,979,958,40305,1250,166,332,7,129,1075,43264,6561,9896,4573,3105,43264,42306,14575,4554,2825165057.52734,212752.903230629,20
0,88.9,0,9.9,2.1,98.8281,2.70020142631608,0,316,321,421,375,680,25,25,4,0,10124,984,123,59367,18369,496,0,139526,2113,1,0,10245,8747,142,0,0,0,0,85,1271,9439,142,10,0,0,563,91,10245,2039,1075,1109,1058,10245,8974,3909,1055,2798009909.78516,211667.621498457,9
1.0752688172043,210.63,2.26485176545195,17.3,3.6,95.3209,3.63647704590818,1,602,804,1385,2088,2048,30,26,6,2,44153,7542,703,47547,16032,583,0,195794,6927,3,0,43930,35205,4112,39,190,0,80,888,3416,36599,4148,123,190,0,1858,1012,43930,8739,5398,5829,2791,43930,40514,17037,4136,2578311153.36328,248010.691812225,93
0,10.77,0,8.5,2.9,84.804,0,0,0,0,0,0,0,0,0,0,0,18578,1560,299,59613,0,0,0,216532,0,0,0,18663,17952,184,42,131,3,4,145,202,18120,185,42,131,3,37,145,18663,3372,2000,1879,1728,18663,18461,7641,2043,2816145113.91406,218309.016487821,2
3.03030303030303,477.43,14.4675925925926,19.5,4.1,78.3004,3.63647704590818,2,311,263,433,741,794,93,57,5,2,13824,2661,257,39057,16032,583,0,195794,2542,4,0,13865,9869,3147,106,188,0,0,280,275,9938,3198,109,188,0,146,286,13865,2580,1610,1567,1007,13865,13590,5566,1535,2192626965.375,279364.132993317,66
6.45161290322581,86.69,5.59268476832303,12.6,4.4,91.1778,4.44683568666562,2,1184,778,1128,1454,2118,42,42,5,2,35761,4220,734,59323,114306,5083,0,803973,6662,0,0,36324,32418,1420,0,278,0,2,579,1627,33736,1454,3,278,0,227,626,36324,6296,4508,4411,3090,36324,34697,14447,3572,4745970573.32422,298325.100948452,31
8.69565217391304,93.58,8.13735861339409,18.6,4.7,73.0073,5.16936908010917,2,509,520,858,1038,1444,32,32,6,2,24578,4458,451,37901,6229,322,0,178638,4369,0,0,25071,16235,1174,4774,88,1,39,1520,1240,17080,1192,4920,88,1,128,1662,25071,5195,3402,2755,1887,25071,23831,9350,2482,2487627508.55078,285693.991059531,23
6.66666666666667,66.19,4.41247848916737,10,3.6,121.3573,0,1,0,0,0,0,0,0,0,0,0,22663,2239,431,60908,0,0,0,182101,0,0,0,22214,20895,566,0,71,18,0,281,383,21159,566,0,71,18,59,341,22214,4357,2625,2540,1290,22214,21831,9370,2032,853712770.085938,182446.707792046,15
12.3655913978495,354.18,43.7961764033818,12.7,5.5,90.2419,9.59214501510574,23,1047,1272,2006,2578,3378,168,168,8,2,52516,6580,1304,51113,55608,5334,0,494252,10281,0,0,53250,49787,596,151,171,0,30,736,1779,51297,629,166,181,4,110,863,53250,8993,6303,5747,4325,53250,51471,21926,5956,4004815225.55469,307505.34244972,186
3.03030303030303,159.5,4.83325277912035,13.7,4.7,85.3369,6.25828529148812,1,467,358,622,907,1139,25,25,4,2,20690,2513,402,47554,32437,2030,0,235333,3493,1,0,20792,19135,799,11,105,0,0,385,357,19382,826,11,105,0,47,421,20792,3424,2492,2770,1447,20792,20435,8613,2046,1955281688.39453,210285.071165575,33
0,120.88,0,17.2,4,70.7291,2.2925411688731,0,96,129,193,208,245,25,17,3,0,3309,553,57,41129,9291,213,0,84488,871,0,0,3367,2905,20,208,0,0,0,198,36,2934,20,208,0,0,0,205,3367,589,332,344,418,3367,3331,1231,453,2633667492.26953,209258.801754191,4
7.63358778625954,1306.47,99.7307270370001,27.5,7.4,74.7363,4.77072059242381,10,166,282,414,615,414,25,25,4,0,10027,2427,256,33437,14044,670,0,148132,1891,-1,0,10107,3439,6156,370,0,0,0,10,132,3571,6156,370,0,0,0,10,10107,1564,1719,1144,862,10107,9975,3789,1029,2817707382.66406,214556.555055037,131
16.6666666666667,31.38,5.22916830078176,15.3,3.1,93.3274,5.16936908010917,2,681,880,1211,1466,1910,276,240,25,4,38247,5600,574,48450,6229,322,0,178638,6148,0,0,38358,25251,762,3989,296,30,33,5984,2013,26590,813,4037,296,30,313,6279,38358,7710,5852,5373,2772,38358,36345,13275,3376,2787637945.95313,274198.825446076,12
0,48.14,0,15.9,5.4,76.5451,3.66518078256563,0,1785,2010,2870,4203,4977,218,166,18,9,64389,10005,1433,48352,4038,148,0,116992,15845,0,0,63308,54038,416,1305,698,54,65,2691,4041,55911,499,1477,741,54,1424,3202,63308,9674,6536,6657,6665,63308,59267,24596,9180,7844200934.97656,631612.492227656,31
3.57142857142857,78.06,2.78768956289028,19.2,6.5,78.4256,2.70062519216972,1,867,716,1151,1818,2178,59,40,6,2,35872,6682,864,47551,58542,1581,0,855674,6730,0,0,35504,26471,5833,62,157,26,97,498,2360,27662,5849,109,172,51,1094,567,35504,7140,4417,3772,2734,35504,33144,13445,3996,3408282070.41016,438379.266131045,28
0,393.18,0,12.7,2.3,76.3877,0,0,0,0,0,0,0,0,0,0,0,763,97,9,49843,0,0,0,67340,0,0,0,704,659,39,0,0,0,0,6,0,659,39,0,0,0,0,6,704,132,51,58,92,704,704,271,100,6650997154.54297,361983.153658081,3
11.304347826087,57.57,6.50800484596053,14.7,3.7,76.5815,4.19337606837607,13,5283,4331,6260,8238,12419,1121,815,97,31,199754,28232,3755,53833,22464,942,0,216532,36531,1,0,200080,182551,2957,3582,2096,94,65,5451,3284,184602,2984,3705,2100,96,706,5887,200080,31842,32005,23108,15874,200080,196796,76594,20657,38367824560.9844,1062582.7495348,115
0,133.53,0,11.1,1.8,92.9983,2.70020142631608,0,257,201,330,303,467,25,25,4,1,6740,731,79,55865,18369,496,0,139526,1558,5,0,6898,6429,44,25,105,0,0,42,253,6630,44,25,105,3,41,50,6898,1225,709,625,788,6898,6645,2781,770,2779645925.01172,210816.470771839,9
0,452.94,0,11.5,2.6,103.4153,2.2925411688731,0,35,126,54,83,67,18,16,3,0,1987,223,26,60136,9291,213,0,84488,365,0,0,2063,1253,1,6,0,0,0,59,744,1918,1,6,0,0,48,90,2063,461,243,203,215,2063,1319,791,150,2809649900.71484,212704.267588579,9
7.40740740740741,46.13,3.41687595031862,12.4,7.7,87.3545,2.4330900243309,2,759,908,1188,2377,3860,77,76,11,3,58533,7103,2044,65439,411,10,0,46363,9092,0,0,58220,46954,317,4376,886,194,103,3015,2375,48489,370,4493,886,194,518,3270,58220,11003,6940,7262,2855,58220,55845,23923,6237,172797798478.906,8935341.62059813,27
1.33333333333333,1061.27,14.1502759303806,22.8,6.3,83.5739,7.07327843728083,2,270,210,521,588,953,60,46,5,2,14134,2829,309,40133,38497,2723,0,347647,2542,5,0,14494,9432,4574,24,0,0,0,172,292,9618,4583,26,0,0,95,172,14494,2504,1824,1809,1001,14494,14202,5815,1541,3451063388.92578,295147.829430685,150
0,125.33,0,15.3,6.9,94.9571,0,0,0,0,0,0,0,0,0,0,0,7979,1197,248,47658,0,0,0,182101,0,0,0,8090,7507,336,20,31,0,3,90,103,7549,336,41,32,0,9,123,8090,1467,955,800,697,8090,7987,3250,921,1115115472.45703,166352.384427392,10
0,43.05,0,13.9,3.5,119.3207,7.07327843728083,0,124,134,193,196,432,49,49,9,0,6968,962,143,57299,38497,2723,0,347647,1079,0,0,6868,6094,289,34,27,0,0,21,403,6408,290,34,27,0,88,21,6868,1207,870,650,451,6868,6465,3062,628,4877523640,1356074.04850998,3
0,0,0,10.7,2.5,96.4517,0,0,0,0,0,0,0,0,0,0,0,1249,131,18,55017,0,0,0,38006,0,0,0,1311,1193,27,37,4,0,0,24,26,1198,27,41,4,0,17,24,1311,216,183,161,82,1311,1285,518,151,14158687169.0977,477992.080852913,0
6.55737704918033,93.47,6.12904708640424,9.2,5,81.1877,7.15771442554753,4,2051,1650,2556,3189,4508,147,131,12,2,65263,5917,1615,49436,73557,5265,0,419407,13954,2,1,66331,64441,591,19,193,0,16,579,492,64771,591,19,193,0,53,704,66331,10558,7055,6989,6257,66331,65839,27775,7697,3004087311.1875,332005.498141657,61
0,334.73,0,19.4,1.8,53.2238,5.62333360265008,0,154,153,177,219,220,23,15,3,2,3585,678,41,38294,24754,1392,0,159420,923,0,0,3563,3038,35,57,0,4,0,48,381,3377,35,57,0,4,19,71,3563,619,332,372,484,3563,3182,1317,439,10495408131.0273,413470.888130052,12
1.63636363636364,341.8,5.59311922044347,10.7,3.5,111.1107,4.40589732872288,9,7906,6876,9081,11679,11869,388,366,66,17,160912,16824,2596,61592,52634,2319,0,934526,47411,15,0,157581,123852,8564,308,2067,92,291,1313,21094,138394,9082,826,2133,130,4631,2385,157581,21207,15064,14248,23863,157581,136487,59651,23548,2183114328.46094,291547.066492001,550
0,0,0,12.2,3.7,88.9571,3.53430353430353,0,362,275,508,560,857,25,23,4,1,11113,1313,215,49147,481,17,0,35643,2562,0,0,11273,10626,18,81,117,72,0,101,258,10724,18,81,117,72,148,113,11273,1917,1074,1313,1145,11273,11015,4407,1417,24452655973.7656,900756.464060674,0
3.7037037037037,272.63,10.0974402988842,19.8,5.9,71.2696,0,2,0,0,0,0,0,0,0,0,0,19807,3750,391,38430,0,0,0,364156,0,0,2,20033,7676,10121,1008,80,10,33,352,753,8025,10162,1153,90,10,181,412,20033,2955,2661,1823,1971,20033,19280,7858,2765,1780139218.10938,184432.911656256,54
0,204.65,0,10.3,2,100.4012,2.70020142631608,0,231,278,254,320,429,25,25,4,1,6841,693,80,60312,18369,496,0,139526,1512,1,0,6916,6621,0,35,36,0,0,72,152,6724,6,48,36,0,28,74,6916,1346,750,688,763,6916,6764,2620,749,2052936813.05859,198915.120254815,14
0,62.01,0,12.9,2.6,104.4227,5.16936908010917,0,258,214,455,558,625,26,26,5,1,11289,1431,149,54210,6229,322,0,178638,2110,0,0,11411,9298,20,774,12,5,12,874,416,9559,20,842,12,5,58,915,11411,2309,1345,1315,927,11411,10995,4332,1183,2974067943.63281,267355.284653409,7
3.09278350515464,201.59,6.23480266849554,23.1,2.5,78.5083,3.18268776864022,3,658,592,739,1413,1637,612,585,14,19,48117,10614,662,56997,40249,1281,0,277491,5039,7,0,47042,30923,8773,129,3356,23,44,1263,2531,33128,8820,145,3362,23,169,1395,47042,6380,10537,9500,1989,47042,44511,15586,3050,42778663.0898438,46182.1011327217,97
3.47826086956522,604.44,21.0238620834647,23.5,4.9,65.7116,3.38738160218334,4,565,678,617,1015,1250,6,6,1,2,19026,4172,387,35433,24916,844,0,364156,4125,0,0,19644,6735,11899,206,125,1,7,263,408,6841,11998,232,125,1,148,299,19644,2889,2220,2519,1860,19644,19236,7891,2265,2814479669.94531,311309.030749117,115
0,70.59,0,13.2,5.5,81.6062,0,0,0,0,0,0,0,0,0,0,0,4250,554,94,45311,0,0,0,43017,0,0,0,4019,3715,11,50,0,8,0,94,141,3852,11,50,0,8,4,94,4019,603,351,299,406,4019,3878,1638,722,7066402822.39063,440912.275531327,3
4.65116279069767,517.14,24.0529164161155,25.4,5.3,62.8799,4.33039114655675,2,293,226,259,558,530,65,45,8,1,8315,2083,162,36869,44638,1933,0,440756,1866,0,0,8437,5196,2779,0,67,0,7,128,260,5215,2790,0,67,0,154,211,8437,1500,1008,832,778,8437,8177,3231,1088,906472972.238281,151897.431447043,43
2.83018867924528,147.9,4.18579341714222,18.2,5.2,80.2945,4.40674231574309,3,1023,1138,1633,2073,2623,786,390,18,3,71671,11906,1304,40299,9077,400,0,182101,8490,2,0,72263,47586,14939,326,1094,276,154,2288,5600,51543,15316,467,1123,314,813,2687,72263,17206,14050,12004,3794,72263,66663,20513,4696,2938204617.77734,258823.145136836,106
0,0,0,24.6,4.1,64.0006,5.37609238451935,0,622,496,1155,1534,1355,66,47,4,3,25571,5806,370,34824,12816,689,0,165521,5162,0,0,25671,23406,579,573,121,0,0,453,539,23880,579,573,121,0,60,458,25671,4545,2807,2975,2273,25671,25132,10182,2889,4839470087.34766,287663.648285539,0
0,87.92,0,17.1,7.8,68.1727,0,0,0,0,0,0,0,0,0,0,0,23884,4038,608,38613,0,0,0,494252,0,0,0,23877,22706,35,219,75,0,0,418,424,23074,36,219,75,0,28,445,23877,2940,2047,1833,2986,23877,23453,9619,4452,2938066002.07813,215731.388322494,21
1.0752688172043,78.69,0.846102429160074,15.5,3.2,84.7622,2.70062519216972,1,2428,2268,2957,4054,5754,584,563,29,7,118189,17558,1738,51393,58542,1581,0,855674,17461,3,0,117466,63195,4702,248,1349,50,114,1489,46319,101066,5011,444,1470,50,7226,2199,117466,23636,18704,18429,7653,117466,71147,39236,9808,5494530482.61328,414086.637256457,93
4.58715596330275,277.55,12.7317172540232,5.7,3,169.6916,0,5,0,0,0,0,0,0,0,0,0,39272,2215,582,99497,0,0,0,440756,0,1,0,37017,31307,2005,15,1517,2,66,301,1804,32796,2005,15,1517,2,104,578,37017,7911,4922,3342,1991,37017,35213,15485,3366,701422946.640625,142574.409728744,109
0,102.21,0,12.1,2.7,96.7006,1.14649681528662,0,179,75,101,158,179,11,11,2,0,2935,340,42,55159,4710,54,0,38006,692,0,0,2930,2775,0,65,2,0,0,69,19,2790,0,65,2,0,2,71,2930,560,299,292,355,2930,2911,1087,337,2128239695.37891,204070.48622541,3
0,11.86,0,15.8,3.4,87.5099,2.70062519216972,0,359,346,517,507,863,25,25,4,2,16866,2408,238,53059,58542,1581,0,855674,2592,0,0,17239,9158,837,13,49,0,35,230,6917,15043,837,69,49,0,846,395,17239,3653,2348,2295,1222,17239,10322,6351,1370,3331473986.0625,230598.594243108,2
16.0714285714286,456.25,73.3257291836402,17.4,5.3,85.977,0,9,0,0,0,0,0,0,0,0,0,12274,2110,258,43151,0,0,0,182101,0,0,0,12122,11548,185,28,11,0,1,255,94,11584,185,34,11,0,1,307,12122,1828,1579,1331,943,12122,12028,4998,1443,1259880007.77344,147893.091026562,56
2.72727272727273,264.74,7.2202166064982,14,5.2,79.6278,6.11262298513712,3,1089,1072,1652,1996,2627,75,50,9,4,41550,5688,952,44715,33439,2044,0,349725,8436,4,0,42021,40093,369,27,232,14,14,590,682,40626,380,29,232,14,116,624,42021,7569,4906,4581,3813,42021,41339,16529,4623,1824037627.39844,172095.873401361,110
11.340206185567,838.09,95.0406082598929,15.7,4.2,84.4307,2.70062519216972,22,472,469,892,1061,1332,42,42,7,2,23148,3578,451,51192,58542,1581,0,855674,4226,0,0,23440,17184,4023,29,21,0,0,170,2013,18983,4023,29,57,0,167,181,23440,4615,3040,2675,1833,23440,21427,8884,2393,2976555749.93359,245914.346068813,194
0,12.82,0,15.8,4.3,73.425,3.27420726521686,0,307,350,544,677,986,35,25,4,2,15600,2356,338,44627,16462,539,0,227402,2864,0,0,15712,12958,110,1741,68,11,0,386,438,13193,110,1885,68,11,59,386,15712,2881,2179,1608,1201,15712,15274,6180,1663,5721260621.42578,752332.261092625,2
0,34.57,0,10.9,4.7,81.3965,4.44683568666562,0,1081,527,841,1224,1484,25,25,4,2,28925,2706,606,52959,114306,5083,0,803973,5157,0,0,29207,25266,1833,41,218,2,24,823,1000,25806,1849,44,218,2,299,989,29207,4589,4173,3821,2449,29207,28207,11467,2708,2744162899.66797,219698.007868376,10
2.98507462686567,87.09,2.59973222758056,18.4,4.6,87.9441,6.11262298513712,2,1129,1167,2779,3300,3746,261,189,12,15,76931,13099,1578,49385,33439,2044,0,349725,12121,1,0,77051,69055,4036,15,418,5,221,2354,947,69564,4120,15,418,10,456,2468,77051,13523,9247,9581,5075,77051,76104,32579,7046,3003761460.23828,234116.285824413,67
0,144.86,0,17.4,4,80.2629,1.91174127768042,0,477,448,662,794,1101,50,32,2,1,17948,3050,285,37799,6277,120,0,115596,3482,0,0,17603,16638,201,69,0,0,0,351,344,16854,201,84,0,0,107,357,17603,3263,2072,2203,1587,17603,17259,6583,1895,2623519167.00391,268829.387996594,26
3.7037037037037,166.4,6.16294835449279,13.6,3.6,83.1923,4.33039114655675,1,330,285,547,800,977,36,36,6,0,16226,2067,300,48779,44638,1933,0,440756,2939,0,0,16227,15216,72,0,181,9,21,368,360,15407,103,0,268,24,37,388,16227,2531,2603,1717,1162,16227,15867,6437,1777,670959007.332031,130576.648598605,27
0,0,0,17.6,3.1,76.4225,5.37609238451935,0,285,319,489,589,674,25,25,4,1,11798,2057,160,41583,12816,689,0,165521,2356,0,0,11850,10960,35,219,0,6,2,316,312,11161,35,222,0,6,33,393,11850,2304,1472,1136,1093,11850,11538,4582,1263,2459133476.45703,201753.790922712,0
8.27067669172932,831.15,68.7414073240845,16.8,4.4,104.5239,4.77072059242381,11,248,312,662,655,1062,29,19,3,0,16002,2660,296,46764,14044,670,0,148132,2939,2,1,16063,11916,3706,0,69,30,0,72,270,12182,3706,0,69,30,4,72,16063,3181,1966,1801,1222,16063,15793,6176,1717,2304289561.83203,204880.35102881,133
6.99386503067485,540.02,37.7681038424076,8,3.6,117.3087,9.21090873861655,57,2494,2684,4094,5538,7595,209,209,16,4,150921,10835,3097,89584,41288,3803,0,225362,22405,-6,1,151269,128603,4299,59,7013,0,298,2911,8086,133656,4621,67,7037,0,2254,3634,151269,21462,33937,16096,9272,151269,143183,57369,13133,1949621627.87109,239130.995549777,815
6.66666666666667,45.46,3.03094595823356,11.6,5,86.2226,4.44683568666562,1,892,1104,1300,1651,2076,94,69,9,3,32993,3751,871,56099,114306,5083,0,803973,7023,0,0,33381,29382,304,46,289,3,25,337,2995,31250,311,48,289,3,1032,448,33381,5916,3894,3515,3296,33381,30386,13033,3727,4025450321.54688,282336.129538077,15
1.47058823529412,49.14,0.722694784311742,8.3,3.1,121.5827,2.70062519216972,1,1849,1796,3712,5941,6241,129,108,20,3,138371,11289,2013,73718,58542,1581,0,855674,19539,0,0,129802,108865,1762,523,644,61,147,2238,15562,120953,1862,852,673,79,2458,2925,129802,26463,16255,14842,7357,129802,114240,52703,12182,3344454282.82422,231504.040811762,68
0,16.03,0,10.9,3.5,87.0249,2.2925411688731,0,483,517,761,847,985,50,34,6,1,18717,2006,321,50605,9291,213,0,84488,3593,0,0,19004,17297,254,162,85,0,0,330,876,17995,256,167,85,0,70,431,19004,3784,2114,2198,1761,19004,18128,7315,1832,3643215486.86719,265500.377680234,3
5.12820512820513,134.62,6.90345517931725,19,3,82.2227,4.386708086228,2,525,240,729,1438,1829,41,41,4,3,28971,5263,369,43125,10623,466,0,175683,4761,0,0,27900,11774,12015,27,156,0,0,244,3684,14577,12015,27,156,0,843,282,27900,5273,3095,3950,1494,27900,24216,10821,3267,2435810925.48633,367266.425233549,39
2.53807106598985,159.25,4.04180846678038,15.1,4.1,83.4708,2.70062519216972,5,2725,2416,3009,4128,5927,741,644,62,18,123707,18108,2381,50610,58542,1581,0,855674,18205,12,1,123494,71387,24767,377,1641,121,144,2141,22916,91969,25062,459,1654,121,1127,3102,123494,27066,16840,17098,8150,123494,100578,44285,10055,1006118978.44922,161242.798161364,197
4.58333333333333,234.14,10.731602618511,17.5,4.1,90.0202,3.63647704590818,11,1942,2402,3353,4518,6662,739,590,85,14,102501,17509,1768,44903,16032,583,0,195794,18877,0,0,102939,80374,15816,424,739,66,80,1560,3880,82710,16212,751,739,66,751,1710,102939,18151,12793,12089,7697,102939,99059,41029,11180,2074869583.02734,248419.675591369,240
1.61290322580645,159.2,2.56769074732639,9.3,4,120.4773,6.11262298513712,4,2485,2893,4086,5429,8215,255,223,22,7,155782,14172,3128,67654,33439,2044,0,349725,23108,2,1,152910,132498,10698,87,2260,63,180,3882,3242,134357,10889,154,2294,63,931,4222,152910,30108,19859,17982,9464,152910,149668,61853,13644,2229615540.52344,218845.618164671,248
3.125,227.92,7.12250712250712,15.4,3.5,87.3913,4.33039114655675,1,187,263,449,602,823,17,12,2,0,14040,2138,240,51241,44638,1933,0,440756,2324,0,0,13784,10184,2881,8,36,0,0,136,539,10380,2881,8,36,0,343,136,13784,2724,1641,1496,899,13784,13245,5599,1425,1388271537.89844,171768.249239611,32
