train1,train2,train3,train4,train5,train6,train7,train8,train9,train10,train11
25,28,1,16.4285714285714,38.8571428571429,17.6190476190476,317.095238095238,3664,4.307420035,58.6,1
40,152,28,155.857142857143,310.857142857143,49.6190476190476,4026.09523809524,58518,143.2649332,42.4,56
37,46,57,322,243.333333333333,65.3809523809524,4544.19047619048,40164,187.8905602,48.4,94
34,127,25,243.666666666667,410.809523809524,38.8571428571429,5238.90476190476,82737,94.69029112,63.6,48
24,24,7,125.428571428571,98.0476190476191,31.4285714285714,1431.85714285714,20306,17.91441147,70.1,34
35,32,1,18.3809523809524,26.7619047619048,1,285.190476190476,6623,8.657281707,34.5,2
61,66,57,363.571428571429,390.809523809524,80.3333333333333,4910.52380952381,77950,24.24243188,40.4,91
1,25,1,71.4285714285714,64.4761904761905,0,536.52380952381,9721,16.90543899,39.4,4
44,24,103,199.52380952381,56.1904761904762,0,1937.57142857143,45660,88.4381177,68.7,180
60,2067,855,4760.61904761905,6483.42857142857,598.809523809524,101007.666666667,1111761,1331.752206,56.6,1165
0,43,0,68.0476190476191,89.6190476190476,22.047619047619,1304.38095238095,30939,19.45933861,36.5,0
48,13,9,36.8571428571429,30,9.04761904761905,375.428571428571,12142,27.03139256,27,11
33,53,327,412.857142857143,277.761904761905,63.6666666666667,5182.57142857143,45328,163.7923908,55.3,411
57,294,158,1033.85714285714,784.904761904762,148.238095238095,18371.1428571429,184313,182.1706767,68.9,182
26,14,6,42.7619047619048,31.5714285714286,15.4761904761905,491.619047619048,5399,5.86969101,51.8,15
51,216,171,2065.04761904762,1942.09523809524,255.714285714286,31200.3333333333,429021,762.7874665,40,623
0,25,0,82.6666666666667,28.7619047619048,0.19047619047619,517.952380952381,7707,17.76972435,35.6,18
39,28,7,89.3809523809524,44.9523809523809,18.0952380952381,588.666666666667,10641,8.302459745,24.6,9
52,37,373,134.238095238095,86.1428571428571,37.4285714285714,4143.90476190476,42145,22.53043493,30.9,396
36,44,1,5.71428571428571,18.4761904761905,10.4285714285714,79.2857142857143,2497,2.561727447,57.8,1
31,25,5,146.142857142857,132.619047619048,23.7619047619048,1844.47619047619,40108,37.27989521,37.7,6
33,61,2,62.0476190476191,80.0476190476191,26.1428571428571,1393,35684,35.36278432,29.6,2
43,740,437,1270.19047619048,1889.85714285714,464.47619047619,26670.0952380952,203436,191.1443849,68.7,513
22,14,1,0,0,0,0,9366,10.4447382,60.6,2
43,154,61,233.904761904762,523,123.761904761905,6005.04761904762,49859,54.95956333,60.1,111
35,101,96,255.857142857143,225.857142857143,44.8571428571429,3172.85714285714,51472,101.8376223,56.6,164
41,94,11,181.047619047619,327.190476190476,106.52380952381,2754.28571428571,34855,45.39207261,33.5,126
35,57,40,105.571428571429,114,26.2380952380952,1699.66666666667,45144,51.61368815,44.2,204
25,45,10,220.333333333333,137.47619047619,19.1904761904762,1913.47619047619,29144,58.86788059,48.8,25
0,20,0,141.333333333333,39.7619047619048,16.1904761904762,913.142857142857,6948,9.017702724,71.7,3
44,169,382,291.809523809524,565.52380952381,0,7642.04761904762,142088,277.7988004,56.5,517
30,16,12,36.2380952380952,30.047619047619,11.2380952380952,533.52380952381,15179,20.81357492,40.5,22
45,855,934,1319.33333333333,1322.66666666667,201.428571428571,17829.0952380952,209674,457.0317196,39.7,1273
30,25,18,94.1904761904762,60.0952380952381,24.1904761904762,913,24913,73.67598269,39,22
45,131,154,209.666666666667,216.47619047619,28.5714285714286,3336.95238095238,57280,116.2017277,39.6,175
44,68,28,326.285714285714,310.142857142857,81.7619047619048,3182.42857142857,57532,75.15188044,37.2,34
44,460,350,987.47619047619,861.714285714286,124.857142857143,13303,109862,162.3806157,41.6,647
14,24,1,19.6190476190476,68.0476190476191,34.1904761904762,756.571428571429,8713,10.89513001,55.1,2
48,170,608,0,0,0,0,124371,290.703103,44.4,777
51,71,16,72.1904761904762,190.666666666667,37.3809523809524,1901.47619047619,30485,12.08110847,33.7,16
42,47,29,336.857142857143,280.047619047619,107.285714285714,3763.61904761905,32304,45.53852671,50.4,30
49,344,450,756.619047619048,999.571428571429,290.952380952381,15724.0476190476,110461,89.6770492,71.4,557
23,25,4,123.285714285714,56.5714285714286,17.0952380952381,1115.61904761905,19035,46.14785932,51.7,15
55,231,437,2047.2380952381,811,64.3809523809524,16582.1428571429,255441,584.3965631,47.6,671
21,25,18,110.666666666667,72.3333333333333,30.6190476190476,1684.19047619048,28264,67.08326239,47.3,31
46,515,363,1544.38095238095,1811.71428571429,320.380952380952,25161.5714285714,276652,82.30071152,73.5,451
39,85,18,222.142857142857,159.619047619048,40.7142857142857,1683.71428571429,21175,37.08276846,50.6,26
36,122,27,206.285714285714,449.238095238095,141.52380952381,4034.66666666667,48657,64.92723162,64.9,29
43,55,12,319,112.857142857143,0,2065.19047619048,56579,136.3646913,34.6,27
32,20,11,22.5238095238095,142.47619047619,79.0476190476191,753.952380952381,16695,52.741253,51.3,12
21,35,4,70.3809523809524,59.4285714285714,24.3333333333333,942.857142857143,22471,24.09049069,41.8,9
31,12,5,86.1904761904762,133.428571428571,43.3333333333333,1645.90476190476,16441,48.20573492,47.9,7
39,156,92,910.380952380952,663.428571428571,133.428571428571,9408.95238095238,93584,618.4551674,35.6,129
30,48,7,78.4285714285714,148.428571428571,44.5714285714286,3364.38095238095,29189,30.65269334,61.3,9
26,30,4,60.4761904761905,104.952380952381,48.4285714285714,1197.09523809524,10830,30.11295042,62.4,11
52,264,132,570.238095238095,329.52380952381,0,8856.33333333333,107766,229.9905702,53,208
41,266,375,741.904761904762,681.52380952381,96.0952380952381,8281.28571428571,141359,181.5480418,41.7,506
28,25,14,87.2380952380952,152.571428571429,24.2380952380952,3560.2380952381,20938,23.59422927,53.7,25
53,2449,5787,0,0,0,0,830622,549.848966,40.2,8786
0,21,0,89,67.3333333333333,22.7619047619048,1538.14285714286,11998,14.35849755,62.5,0
43,116,16,235.619047619048,600.857142857143,106.238095238095,5822.90476190476,50991,245.4426639,43.3,18
44,418,28,728.52380952381,1035.66666666667,352.095238095238,10675.9047619048,104646,164.0419011,35.8,65
30,25,1,7.76190476190476,11.1428571428571,6.95238095238095,130.333333333333,6229,6.928193949,29.2,1
43,102,329,1092.52380952381,774.142857142857,215.380952380952,14512.4285714286,146343,731.2978576,30.9,433
35,25,15,66.4761904761905,137.809523809524,19.047619047619,1413.09523809524,24665,54.52284588,44.3,29
46,46,92,152.238095238095,175.095238095238,51.8571428571429,2504.95238095238,24668,47.89967581,36.3,99
42,25,20,257.952380952381,249.761904761905,42.1428571428571,3982.09523809524,51584,38.92078099,68.6,48
34,199,3,32.1904761904762,46.7619047619048,14.7619047619048,353.714285714286,9140,12.40698423,28.8,3
50,1199,4077,0,0,0,0,367430,1637.657482,47.5,5673
24,25,6,167.952380952381,53.2857142857143,10.3809523809524,669.142857142857,21457,42.78273156,50.3,9
23,280,11,326.904761904762,454.666666666667,0,5652.90476190476,36264,82.82653072,52,12
46,131,16,139.809523809524,385.238095238095,74,3114.85714285714,69432,20.07550815,29.8,16
51,2515,13994,0,0,0,0,798975,6335.150033,52.6,16103
45,166,148,1294.04761904762,1144.19047619048,161.809523809524,21190.7619047619,184826,197.5356208,63.7,241
38,206,65,544.142857142857,404.380952380952,10.2857142857143,6235.2380952381,85512,238.7499335,55.3,72
28,229,13,98.7142857142857,287.571428571429,120.666666666667,2225.80952380952,25758,75.83165834,55.5,19
30,38,5,88.8095238095238,53.8571428571429,12.5714285714286,782.952380952381,8708,8.578096657,55.6,7
30,25,3,47.4285714285714,23.1904761904762,15.0952380952381,521.571428571429,7886,1.976467798,43.4,3
45,41,24,88.7142857142857,117.809523809524,0,1909.33333333333,31364,16.28231802,33.2,39
34,30,30,179.571428571429,275.047619047619,17.6666666666667,4250.7619047619,49024,129.1336618,64.8,65
60,2427,29232,3375.66666666667,5103.33333333333,739.238095238095,61438.1428571429,967506,2247.317023,44,31943
43,91,74,381.904761904762,586.809523809524,116.857142857143,6552.04761904762,53948,110.1213764,55.1,90
49,25,13,73.6666666666667,74.5714285714286,1.28571428571429,1463.33333333333,26143,62.79189697,33.8,13
22,25,1,155.571428571429,200.619047619048,63.6666666666667,1726.90476190476,12241,28.89446746,52.7,1
25,25,3,49.7619047619048,53,12.5238095238095,917.714285714286,15678,42.12499115,55.3,4
54,2169,724,3782.52380952381,8123.28571428571,1113.66666666667,114590.476190476,1034730,1229.866392,61.8,993
51,377,156,779.285714285714,1122.7619047619,270.190476190476,15790.380952381,117406,236.6642711,62.6,202
39,91,157,349.714285714286,383.380952380952,88.8571428571429,3848.80952380952,44231,86.84412337,35.9,313
50,447,308,809.571428571429,1741.85714285714,466.333333333333,10590.5714285714,216453,599.1969929,57.2,371
28,42,192,123.142857142857,168.428571428571,65.8571428571429,1792.19047619048,22761,30.12735975,43.2,241
45,395,28,1154.71428571429,1188.52380952381,61.9523809523809,12514.2380952381,118016,261.2410415,37.1,42
31,15,9,30.9047619047619,40.7619047619048,18.7619047619048,282.666666666667,3632,3.815744262,38.5,9
44,25,31,153.47619047619,90.9523809523809,20.4761904761905,831,24527,50.00586528,59,34
40,63,66,114.809523809524,232,67.9523809523809,2425.04761904762,20122,35.97818768,63.9,106
40,25,6,146.761904761905,171.238095238095,12.7619047619048,2007.38095238095,23382,44.78549404,37,14
49,215,492,1279.38095238095,1260.85714285714,261.952380952381,27680.1428571429,234561,736.198994,53.6,628
34,25,8,36.0476190476191,20.5714285714286,0.19047619047619,289.047619047619,10394,9.440091375,53,18
38,50,14,307.809523809524,187.238095238095,48.6190476190476,2718.47619047619,46253,51.34042346,35.6,15
33,25,24,120.714285714286,142.333333333333,30.7142857142857,1271.33333333333,16820,23.55116408,38.3,336
32,40,8,206.142857142857,134.47619047619,17.0952380952381,1773.90476190476,25008,40.92505233,34.9,10
1,25,1,93.8095238095238,22.8571428571429,10.6190476190476,1121.90476190476,9203,1.488252562,63.6,1
47,63,60,311.761904761905,342.571428571429,87.9047619047619,4296.71428571429,36643,33.52836213,71.4,65
35,15,16,32.1904761904762,42.1904761904762,19.5238095238095,486.952380952381,8676,24.98276283,64.1,16
44,67,24,230.238095238095,192,10.8571428571429,3127.38095238095,37348,171.4730923,54.4,28
32,32,14,119.095238095238,92.6666666666667,31.0952380952381,1032.28571428571,37930,38.03621723,33.6,30
42,332,49,359,640.238095238095,205.761904761905,3002.04761904762,70811,155.7207763,59.5,69
34,163,10,398.904761904762,580.333333333333,186.761904761905,6456,36953,92.37310501,58.1,12
29,35,9,36.4761904761905,77.5238095238095,29.952380952381,662.904761904762,19830,4.864807823,29.8,14
52,205,337,575.952380952381,553.47619047619,57.8095238095238,7449.14285714286,129205,74.67896787,37.6,423
33,90,4,151.761904761905,145.714285714286,44.1428571428571,2111,28695,27.59930415,44.3,5
43,416,461,694.761904761905,1097.80952380952,241.904761904762,12784.8095238095,204390,120.2431561,44.4,615
32,25,5,92.8571428571429,49.2380952380952,19.6190476190476,1916,15976,6.0621845,61.6,7
43,338,18,741.047619047619,823.47619047619,213.571428571429,8638.71428571429,135692,87.82636624,32.8,31
42,495,673,2291.47619047619,2341.14285714286,401.714285714286,23412,226706,316.2315914,40.4,882
36,98,19,74.1904761904762,130.333333333333,51.2857142857143,1291.04761904762,30981,37.05508115,41.9,38
42,247,122,480.761904761905,982.095238095238,226.809523809524,11162.7619047619,80245,200.0591666,50,206
45,317,217,216.47619047619,52.6190476190476,0,2128.85714285714,132420,241.7990703,60.3,250
46,469,381,1052.09523809524,1182.19047619048,360.47619047619,12656.619047619,158510,225.9049783,35.9,416
46,318,215,1190.61904761905,942.047619047619,0,18758.2857142857,280979,412.7819887,55.2,280
53,795,2769,0,0,0,0,445349,557.4460134,47.8,3849
42,757,48,112.142857142857,313.428571428571,0,1389.66666666667,18230,139.9697849,42,50
39,24,24,164.761904761905,181.761904761905,29.6190476190476,3832.09523809524,41100,62.71149471,55.2,27
33,19,350,100.238095238095,124.190476190476,16.9047619047619,2066.38095238095,20940,23.274659,52.7,540
48,153,296,767.047619047619,349.904761904762,0,7398.28571428571,150500,273.9230036,35.6,417
24,25,5,103.52380952381,133.571428571429,23.6666666666667,2341.04761904762,27006,64.91667462,53.6,10
42,323,638,0,0,0,0,164292,974.7975574,58.9,883
36,25,8,140.904761904762,71.0952380952381,2.0952380952381,1478.7619047619,14760,17.7950809,35.9,15
22,49,3,25.7142857142857,25.3333333333333,7.71428571428571,409.714285714286,13319,2.665347912,34.9,8
41,25,93,95,27.5238095238095,0,957.238095238095,28324,63.44619069,52.7,106
0,25,0,54.2380952380952,31.7142857142857,0.0952380952380952,570,7052,10.34851015,38.3,7
44,546,92,1509.66666666667,1287.90476190476,267.857142857143,18235.1904761905,193920,410.130227,71.9,105
26,8,5,132.428571428571,91.5714285714286,13.3333333333333,789.285714285714,11933,23.65873826,61.3,7
47,154,133,979.333333333333,959.333333333333,112.238095238095,16204.619047619,262440,682.7234598,36.3,305
45,25,144,197.52380952381,150.047619047619,30.047619047619,1809.71428571429,21965,38.61278198,36.3,163
15,19,2,10.5714285714286,28.1428571428571,0,199.761904761905,3519,7.968139969,41.7,4
43,230,43,407.666666666667,230.238095238095,0,4856.42857142857,64979,98.69075048,49.4,47
37,25,9,96.0952380952381,106.904761904762,33.3809523809524,849.095238095238,8615,12.41225886,40.6,15
48,985,504,0,0,0,0,295003,353.0111932,52.8,798
38,109,52,134.571428571429,188.619047619048,26.1904761904762,2317.42857142857,24874,31.29063763,62.6,92
51,158,71,689.809523809524,951.714285714286,243.238095238095,6814.57142857143,103403,143.7041893,36.2,119
43,204,101,879.809523809524,522.428571428571,104.619047619048,9514.80952380952,170872,159.5309698,62.6,137
47,166,47,402.857142857143,534.952380952381,146.095238095238,6729.04761904762,110593,96.97423789,41.6,68
35,15,1,7.71428571428571,7.38095238095238,3.9047619047619,51.8095238095238,2264,1.79576327,29.7,1
52,208,99,372.857142857143,379.142857142857,80.2857142857143,5387.09523809524,98012,178.4766326,52.8,110
36,44,3,10.2380952380952,32.9523809523809,12.3333333333333,212.333333333333,5639,10.50581,29.8,4
44,142,343,1162.71428571429,774.809523809524,52.1428571428571,15296.4285714286,191995,339.7320463,39.8,381
19,25,1,178.190476190476,203.619047619048,41.1428571428571,1630,12836,22.7480022,61.7,1
36,87,224,227.809523809524,264.904761904762,85.8095238095238,3292.90476190476,26320,81.37606435,62.6,257
45,25,78,56.9523809523809,75.5714285714286,19.3333333333333,1175.19047619048,27735,73.64768618,48,111
33,25,2,95.4285714285714,54.7142857142857,23.8571428571429,2975.04761904762,10253,19.94766618,59.9,3
22,25,3,59.0952380952381,58.8571428571429,14,633.047619047619,12969,23.8831317,50.2,4
50,25,16,114.571428571429,143.238095238095,11.1904761904762,1180,14049,20.16100008,48.2,17
38,130,12,194.047619047619,418.666666666667,95.2380952380952,6070.95238095238,58460,13.99781631,27.2,17
29,19,1,65.5238095238095,38.4761904761905,16.4285714285714,515.52380952381,10194,7.016481267,36.3,13
43,32,65,305.047619047619,204.238095238095,36.8095238095238,5804.66666666667,52276,111.634708,40.2,131
38,47,125,180.619047619048,267.142857142857,49.1428571428571,2408.52380952381,30622,65.56034401,53.3,464
58,1062,1052,2149.52380952381,2912.2380952381,593.142857142857,41257.8095238095,811688,941.7754766,71,1471
38,25,158,362.857142857143,335,18.1428571428571,5544,75951,72.18267824,63.6,221
43,368,182,625.666666666667,1031.66666666667,254.904761904762,10610.4761904762,114135,291.0655562,47.7,254
42,14,16,39.1904761904762,31.5238095238095,12.1904761904762,488.380952380952,9846,14.00624193,35.9,34
51,332,385,4128.2380952381,2917.33333333333,130.904761904762,49248,471826,1524.578127,57.1,429
37,733,319,783.571428571429,1952.38095238095,432.571428571429,22154.1428571429,138034,150.765959,32.1,215
40,43,13,110.714285714286,103,25.1904761904762,1001.71428571429,24383,28.99217852,56.7,19
25,25,6,31.8095238095238,45.9523809523809,8.71428571428571,717.428571428571,16665,26.3025819,38.4,16
33,189,39,459.52380952381,732.857142857143,279.190476190476,9114.2380952381,76666,111.2411406,48.2,58
0,19,0,46.9523809523809,50.9047619047619,4.14285714285714,339.666666666667,9298,11.96862077,36.5,0
23,16,3,29.1904761904762,36.8095238095238,6.38095238095238,400.142857142857,6459,13.13910897,40.8,5
40,108,30,1034.80952380952,1257.04761904762,145.52380952381,22060.380952381,142878,158.1423001,61.5,57
49,318,269,965.714285714286,881,72.9523809523809,17730.9523809524,192122,333.391334,65.5,288
30,25,4,110.380952380952,121.428571428571,0,1154.66666666667,13772,58.05639443,52.7,6
40,36,3,107.857142857143,119.952380952381,32.0476190476191,1797.52380952381,18360,19.81671671,61.4,4
40,21,230,224.380952380952,270.952380952381,82.8095238095238,4028.90476190476,33195,39.16915238,40.4,310
38,22,2,77.5238095238095,173.857142857143,55.8095238095238,1769.52380952381,16007,28.01010449,51.5,2
36,25,48,72.6190476190476,74.5714285714286,27.8095238095238,926.238095238095,8179,13.04699994,49.4,50
52,2131,720,3244.61904761905,4058.42857142857,624.238095238095,54825.6666666667,812855,1885.44598,43.2,957
46,257,298,570.190476190476,611,141.285714285714,7422.85714285714,158714,243.2616166,39,428
33,25,2,164.857142857143,173.52380952381,49.0952380952381,1915.28571428571,15227,28.60489395,39.8,3
43,42,18,185.428571428571,161.666666666667,34.2380952380952,2341.14285714286,27767,46.45971295,49.1,24
39,148,26,149.952380952381,287.333333333333,41,3289.7619047619,73447,68.36305716,42.5,32
38,25,25,65.8571428571429,38.1428571428571,17.5238095238095,549.619047619048,9777,20.82471734,53.6,28
38,69,12,139.238095238095,163.571428571429,61.0952380952381,2327.28571428571,23437,25.8889935,64.6,15
39,75,24,173.666666666667,316.190476190476,54.8095238095238,4627.33333333333,57004,202.3066231,51.6,34
42,102,155,0,0,0,0,82082,801.2844764,42.8,197
48,610,794,1408.57142857143,1598.7619047619,289,24762.2380952381,338011,857.249736,63,977
33,93,42,400,397.714285714286,89.3333333333333,6343.66666666667,68412,90.66715192,53.6,287
37,30,12,60.6666666666667,63.9523809523809,18.3809523809524,866.190476190476,14678,55.25619435,54.6,13
30,97,58,96.3809523809524,242.714285714286,57.0476190476191,3059.61904761905,21886,23.63565163,53,88
39,22,81,29.7142857142857,51.4285714285714,7.95238095238095,519.809523809524,12947,32.31575497,52.8,90
43,95,202,210.714285714286,241.047619047619,50.8095238095238,2306.04761904762,59461,93.68859081,37.2,333
39,50,99,216.333333333333,276.428571428571,18.8095238095238,4107.2380952381,45370,101.0065961,55.3,127
46,101,27,607.333333333333,743.428571428571,154.809523809524,10457.9047619048,86111,291.0517483,29.8,44
34,25,24,18.1904761904762,55.5238095238095,8.52380952380952,532.190476190476,11580,33.41896913,36.3,26
56,1830,452,1713.7619047619,3216.14285714286,611.47619047619,52143.9523809524,411406,448.4237868,63.4,501
57,3862,5754,4640.71428571429,7263.7619047619,1112.90476190476,102751.047619048,964582,2433.495311,47.6,7995
39,48,58,254.761904761905,185.666666666667,40.2857142857143,3107.14285714286,45650,57.13020758,53.9,93
31,24,3,94.5714285714286,41.2857142857143,25.9047619047619,1050.52380952381,16131,28.26728237,38.3,20
35,168,27,132.952380952381,167.142857142857,44.2380952380952,1865.66666666667,22814,43.77498981,39.8,38
36,56,19,93.2857142857143,179.428571428571,32.5238095238095,3548.14285714286,23349,89.28608866,43.3,31
44,46,8,82.1904761904762,167.619047619048,44.4761904761905,1395.33333333333,19939,33.93480694,64.9,8
37,25,6,198,86.2857142857143,23.2857142857143,1572.7619047619,27036,24.52535914,41.4,6
38,44,32,406.47619047619,225.238095238095,37.2380952380952,3871.19047619048,51070,63.54087913,69.4,36
0,16,0,19.5714285714286,26.047619047619,8.28571428571429,387.047619047619,10641,5.044850715,54.4,1
46,25,4,8,3.61904761904762,1.76190476190476,113.238095238095,6237,5.230921329,32.1,4
56,25,28,109.952380952381,56.3809523809524,16.2857142857143,823.380952380952,32221,17.86295845,37.9,29
30,72,3,320.333333333333,345,44.5714285714286,4093.28571428571,40482,46.79084212,74.1,7
40,39,18,242.142857142857,259.333333333333,60.4285714285714,3763.71428571429,45672,99.62626203,50.7,24
39,64,37,279.52380952381,188.095238095238,27.1428571428571,5663.42857142857,61435,118.984244,69.6,45
22,54,7,162.952380952381,313.904761904762,76.2380952380952,5038.47619047619,41257,47.1605177,60.6,13
54,61,17,80.1428571428571,162.52380952381,68.2857142857143,1313.33333333333,18886,61.64553984,48.2,19
24,24,4,196.47619047619,152.380952380952,27.7619047619048,2794.7619047619,32413,77.11801561,35.9,10
38,14,29,207.142857142857,109.666666666667,0,2511.7619047619,57510,28.73726226,40.4,47
57,1328,405,2273.71428571429,3276.61904761905,448.428571428571,39716.5714285714,550321,3616.78234,26.2,1287
45,581,79,0,0,0,0,152148,44.78649783,30.6,91
50,873,483,1574.7619047619,1477.66666666667,50.4761904761905,22075.5238095238,292406,525.7957757,38.8,629
41,166,37,395.333333333333,770.190476190476,152.190476190476,8247.71428571429,75783,142.6214221,44.6,44
58,5937,4118,6760.85714285714,6462.90476190476,1121.7619047619,175300.904761905,2266715,287.229503,34.4,5235
38,25,76,186.47619047619,129.333333333333,26.2380952380952,1709.38095238095,30368,32.5083289,61.3,165
50,250,211,648.619047619048,1404.2380952381,334.285714285714,21310.1904761905,148509,336.8180459,61.5,282
52,270,76,714.857142857143,1103.38095238095,245.380952380952,12190.8571428571,197692,65.51282801,34.6,94
41,42,20,241.619047619048,309.428571428571,45.3333333333333,3127.7619047619,35648,34.13812533,39.8,25
42,817,178,22.8571428571429,3.28571428571429,0,371.761904761905,365579,230.2089191,47.6,218
39,208,35,531.619047619048,651.571428571429,118.047619047619,7624.09523809524,126903,119.6942345,40.5,45
49,16,4,63.5714285714286,53.8571428571429,0,550.714285714286,14548,14.8008344,29.1,5
44,14,44,126.761904761905,113.809523809524,40.6190476190476,1836.14285714286,17955,29.56885639,62.7,73
30,25,22,112.809523809524,75.6190476190476,0,2290.04761904762,26937,42.23491888,72,39
44,507,194,920.952380952381,1343.85714285714,326.952380952381,15537.2857142857,101511,221.4625518,45.2,287
43,127,23,262.809523809524,244.238095238095,57.5238095238095,3305.33333333333,64658,64.12244522,34.1,37
29,25,22,68.6190476190476,61.5238095238095,16,1025.38095238095,12037,72.28077973,53.2,21
37,115,38,128.333333333333,210.095238095238,0,2417.7619047619,53740,95.79754629,36.3,49
42,59,21,311.095238095238,273.285714285714,68.7619047619048,3785.7619047619,46545,73.22433092,35.6,38
26,25,4,98.7619047619048,98.2380952380952,20.047619047619,1170.38095238095,16720,46.99052388,47.9,5
44,25,139,77,99.3809523809524,29.3333333333333,1566.90476190476,29690,32.19619546,65.1,180
39,176,47,392.380952380952,678.952380952381,181.857142857143,6247.04761904762,98594,117.3292458,62,66
45,192,55,690.809523809524,208.190476190476,0,6752.52380952381,156209,279.1883284,67.2,68
37,48,28,0,0,0,0,30199,17.79559965,43.3,33
45,414,773,1066.47619047619,671.333333333333,175.47619047619,11729.2380952381,180786,308.3391142,58.9,1146
33,41,6,85.0476190476191,112.095238095238,23.5238095238095,2014.61904761905,43960,104.0391506,43.6,10
36,21,6,299.285714285714,193.047619047619,42.2380952380952,2688.14285714286,26741,17.23063308,69.1,6
43,16,1,84.2380952380952,62.2380952380952,12.6190476190476,610.333333333333,6972,17.11438339,45.3,2
35,109,13,212.285714285714,318.52380952381,64.0476190476191,3463.33333333333,56391,165.2755031,50.5,19
12,13,7,0,29.6190476190476,18.6190476190476,340.714285714286,3968,6.870743105,59.1,16
37,182,75,728.47619047619,951,145.238095238095,15547.7619047619,104915,825.4085671,62.6,138
37,767,365,348.952380952381,1229.71428571429,369.761904761905,12315.7142857143,74125,105.3432146,55.7,566
45,474,185,0,0,0,0,151391,162.3048943,36,261
32,238,29,214.428571428571,269.142857142857,67.1904761904762,2781.52380952381,32308,89.58709327,37.9,35
32,23,3,53.7619047619048,31.4285714285714,0,413.52380952381,6298,7.34702432,39.7,5
30,25,9,40.6666666666667,44.5714285714286,24.4285714285714,481.428571428571,10423,56.25185649,66.8,12
52,54,57,779.285714285714,410.142857142857,54.1428571428571,10561.4285714286,88625,136.6322949,46.2,65
36,108,36,289.380952380952,333.52380952381,70.8095238095238,4341.57142857143,42339,62.06034372,48.6,70
27,40,4,91.3809523809524,78.0952380952381,7.42857142857143,1062.95238095238,11663,34.93492172,55.9,5
22,70,4,118.47619047619,168.238095238095,55.6666666666667,1966.09523809524,43783,47.89918021,33.6,6
36,12,20,3.42857142857143,23.2380952380952,5.38095238095238,326.142857142857,6990,13.44403661,37.9,34
25,25,3,25.5714285714286,33.2380952380952,14.7619047619048,386.619047619048,5712,5.757237255,48.3,4
20,25,12,49.8095238095238,46.9523809523809,0,571.571428571429,9315,19.30737477,38.4,19
43,248,40,359.714285714286,477.571428571429,1.28571428571429,7567.09523809524,65435,76.51376307,36.1,42
50,1497,96,1798.42857142857,3065.71428571429,492,45625.3333333333,293086,433.9960607,50.2,105
43,197,375,589.095238095238,987.619047619048,172.095238095238,15381.0952380952,119992,240.4484903,49.1,408
23,275,4,97.7619047619048,258.190476190476,47.6190476190476,3757.04761904762,36664,40.70198328,59.4,6
18,34,2,203.904761904762,134.666666666667,39.8571428571429,1401.2380952381,18466,21.79993775,30.3,2
16,21,4,51.1904761904762,42.3333333333333,22.4285714285714,667.047619047619,5917,5.602879682,51.3,5
58,1934,15830,0,0,0,0,932202,4004.974096,45.1,17195
31,25,11,191.333333333333,180.380952380952,11.6666666666667,3194.95238095238,45591,101.5372948,54.3,23
0,10,0,40.6666666666667,35.6190476190476,5.85714285714286,322.666666666667,5972,10.90185676,38.3,2
57,1932,254,1233.85714285714,2789.7619047619,189.952380952381,30602.6666666667,323152,1139.275178,48.3,530
28,24,4,0,13.5238095238095,11.4285714285714,113.809523809524,2879,3.164498624,44,4
42,124,46,0,0,0,0,58191,62.58334323,33.5,49
13,19,1,14.1428571428571,12.8571428571429,3.19047619047619,101.285714285714,2879,2.932444958,50.9,1
52,826,3766,3348.61904761905,3992.61904761905,153.047619047619,60133.0476190476,696535,1569.206694,54.4,6157
41,88,94,272.714285714286,464.380952380952,86.6666666666667,5551.90476190476,53794,125.0670416,56.1,123
35,29,16,112.619047619048,109.095238095238,26.6190476190476,1609.85714285714,21336,29.77871055,48.3,19
28,25,49,69.8571428571429,108.47619047619,29.7619047619048,1752.61904761905,23994,40.85655821,45.8,108
34,109,37,126.952380952381,108.285714285714,0,1855.71428571429,46138,112.2455525,43.3,57
16,45,1,94.8095238095238,64.9523809523809,21.1428571428571,733.571428571429,15720,19.72116701,31.4,1
53,221,178,794.52380952381,982.761904761905,2.19047619047619,18842.4761904762,114421,588.695954,48.3,205
42,14,9,144.904761904762,69.8571428571429,21.0952380952381,976.809523809524,21627,41.35805732,36.3,16
8,26,5,33.4285714285714,34.5714285714286,10.1428571428571,433.190476190476,7150,12.43911106,38.3,13
38,25,120,155.428571428571,188.428571428571,54.0952380952381,2754.47619047619,43616,85.81375982,48.3,285
13,25,6,121.285714285714,110.857142857143,34.5238095238095,1656.47619047619,33386,29.67429954,31.8,23
25,69,4,170.47619047619,189.285714285714,42.1428571428571,2260.85714285714,43425,66.55893025,37.9,7
46,89,133,892.238095238095,1149.2380952381,132.428571428571,18690.2857142857,187196,783.179923,43.6,309
37,157,30,213.428571428571,265.047619047619,60.6190476190476,3222.66666666667,46258,104.2718022,46.2,39
48,25,408,572.428571428571,465.238095238095,19.6190476190476,3749.14285714286,93453,158.8250058,63,757
40,56,52,480.52380952381,196.333333333333,45.1904761904762,3480.42857142857,56046,9.754627889,40.7,52
36,25,23,39.5714285714286,281.666666666667,110.238095238095,1124.7619047619,20724,87.15704234,33.6,32
52,3307,748,3711.90476190476,4706.52380952381,973.095238095238,61524.0952380952,974996,3561.06374,73.2,997
