outputdata1,outputdata2,outputdata3,outputdata4,outputdata5,outputdata6,outputdata7,outputdata8,outputdata9,outputdata10,outputdata11,outputdata12,outputdata13,outputdata14,outputdata15,outputdata16,outputdata17,outputdata18,outputdata19,outputdata20,outputdata21,outputdata22,outputdata23,outputdata24,outputdata25,outputdata26,outputdata27,outputdata28,outputdata29,outputdata30,outputdata31,outputdata32,outputdata33,outputdata34,outputdata35,outputdata36,outputdata37,outputdata38,outputdata39,outputdata40,outputdata41,outputdata42,outputdata43,outputdata44,outputdata45,outputdata46,outputdata47,outputdata48,outputdata49,outputdata50,outputdata51,outputdata52,outputdata53,outputdata54,outputdata55,outputdata56
0.010752688172043,0.0166627639477373,0.00750101482781028,0.32037037037037,0.180904522613065,0.361648268888944,0.37910989045531,0.000198059021588433,0.00334102917018159,0.00490932405202418,0.00626895396731997,0.00680851063829787,0.00478820157206384,0.00127231858857458,0.00115973058566395,0.00255102040816327,0.00382409177820268,0.00436919710597715,0.00535214366056254,0.00293125518598668,0.338697268880626,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00533142663188835,0.261924009700889,0.00980392156862745,0.00434294908772321,0.013233743356615,0.003387970398103,0.000578171791146559,0.000130893659235581,0,0.00178443968593862,0.00397706915084199,0.000698054173990003,0.00705303784980575,0.00337100384073388,0.00148732149119095,0.000129254514383987,0,0.000875959760539569,0.00254475960571314,0.00434294908772321,0.00469815623588133,0.00387277267125859,0.00361569189161993,0.00493555279784592,0.00434294908772321,0.00777057614592028,0.00431833644205457,0.00562779994280968,0.00115295138909225,0.0129466385323091,93
0.0472972972972973,0.0911780620785459,0.180542493096033,0.409259259259259,0.276381909547739,0.303537343473452,0.37910989045531,0.00138641315111903,0.00163721529103583,0.00159980460401783,0.00307789797673471,0.00251406211787723,0.00204807840680074,0.00106026549047882,0.00111512556313841,0.00170068027210884,0,0.00127069191307165,0.00199126426830264,0.0010841057586864,0.284274337165733,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00221969603094644,0.260307194826192,0.00980392156862745,0.00128738657257785,0.00276566394738544,0.00458924978536812,0.00013342425949536,8.95588194769765e-06,0,0.000111527480371163,0.00015675385166607,1.49174340460393e-05,0.00142745789683628,0.0045428909039784,0.000108828401794459,8.84372993153592e-06,0,3.77162437261386e-06,8.8010460671897e-05,0.00128738657257785,0.0011477808136658,0.00107584993221212,0.000818670660222482,0.00218453090119866,0.00128738657257785,0.00248425555724644,0.00131775568448859,0.00223859257342829,0.00148913358511498,0.0171585675684032,148
0.015625,0.0423328977055177,0.0276916645227682,0.422222222222222,0.376884422110553,0.309880925055061,0.37910989045531,0.000396118043176867,0.00258069528925987,0.00384685839897417,0.00432716244964468,0.00339447297627782,0.00358647520095016,0.00360490266762797,0.00249788126143004,0.00425170068027211,0.00382409177820268,0.00236702363995591,0.00381860050881557,0.00237669339404326,0.29021526976393,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00356044169180244,0.265966046887631,0.00980392156862745,0.00240761095019329,0.00484348463127239,0.00920568902188833,0.000370622943042666,8.47364215051393e-05,0,0,0.00055087782156933,9.80872375629981e-06,0.00249072509038735,0.00908009303580513,0.000302301116095721,8.36752908906861e-05,0,0,0.000329410581371957,0.00240761095019329,0.00232675716959618,0.00228591196403977,0.00160566286545912,0.00362554237087103,0.00240761095019329,0.00466261469194386,0.00244192551365034,0.0035022263375046,0.00201227207733139,0.0242898771988087,128
0.0740740740740741,0.0160900135751331,0.0498971461683325,0.325925925925926,0.195979899497487,0.298167304376199,0.37910989045531,0.000396118043176867,0.00138192070328109,0.00202723331501496,0.0023853709319694,0.00241297790820902,0.00187974319528287,0.00190847788286187,0.00205183103617467,0.00170068027210884,0.00382409177820268,0.00131363874667286,0.00162153914934837,0.000971525545284348,0.279245202376373,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00204113518518376,0.259498787388844,0.00980392156862745,0.00131739258269255,0.00403304054552101,0.00162395176426581,0.00176416520888309,1.24004519275814e-05,0,0.00057994289793005,0.000398602651379434,8.48045908096754e-05,0.00213810211722236,0.00160667179197948,0.00187426691979347,1.22451645205882e-05,0,1.2257779210995e-05,0.00024140012070006,0.00131739258269255,0.0012445945655214,0.00127250295517818,0.000736679364964995,0.00195616421865844,0.00131739258269255,0.00247676186347797,0.0013718682660957,0.00209834011901034,0.00100646298565343,0.0127388578197685,27
0.0769230769230769,0.006861929187802,0.0220986393335763,0.296296296296296,0.21105527638191,0.353646326356785,0,0.000198059021588433,0,0,0,0,0,0,0,0,0,0.00148305114097071,0.00167192395442659,0.00101739155815185,0.331203430639256,0,0,0,0.0973675478005544,0,0.259498787388844,0.00980392156862745,0.0014718789714019,0.0051985005092071,0.000323801645538541,0.000578171791146559,2.06674198793023e-06,0,0.00024536045681656,0.00130329630956646,7.39741249954277e-05,0.00270916239415768,0.000319383922229609,0.000471589741109324,2.04086075343137e-06,0,5.94030838686683e-05,0.000777006638503319,0.0014718789714019,0.00152427873754868,0.0011863775436602,0.00105470620717585,0.00209247611443826,0.0014718789714019,0.00278669335190232,0.00149813095651228,0.0021991040183009,0.000940392318262941,0.0138655519901631,13
0.0045662100456621,0.0333753666709913,0.00638024827471743,0.255555555555556,0.195979899497487,0.4192644556452,0.37910989045531,0.000198059021588433,0.00502819340229987,0.00590462233620321,0.0074276920291495,0.00696828890519279,0.00636868216909272,0.00555579117010899,0.0044158972300281,0.00297619047619048,0.00382409177820268,0.00513669858388259,0.00500512718615057,0.00342744205246238,0.392657178270718,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00644589260026923,0.261924009700889,0.00980392156862745,0.00507160988780228,0.0136165888690488,0.00720602847806635,0.00861327719631156,0.00045881672132051,0,0.00091452533904354,0.006637405947689,0.000725232512731417,0.00750109459646263,0.00717516704673083,0.00746079154524239,0.000453071087261764,0,0.000303615761995416,0.00404596660631664,0.00507160988780228,0.00538553387405607,0.00456249367516509,0.00401633117526447,0.0062154683906876,0.00507160988780228,0.00915883095302876,0.00508709077042598,0.00661501382099429,0.00108490144604455,0.0104630596115714,219
0.0124223602484472,0.0232580952411089,0.0120956980275486,0.255555555555556,0.231155778894472,0.373118314246311,0.37910989045531,0.000396118043176867,0.00674865692847312,0.00766318617573426,0.00917937808355588,0.0094888725849841,0.0072314001281218,0.0162432673141355,0.0133815067576609,0.00935374149659864,0.011472275334608,0.00541901958909974,0.00529324311378095,0.0044781907108815,0.349439386815974,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00808295690603313,0.264349232012935,0.00980392156862745,0.0053891982522836,0.0161144866034157,0.0070536027670622,0.00544074480386634,0.000168095015018325,0.000330997329193964,0.000401498929336188,0.00475635972769617,0.000275666007234342,0.0083426469627093,0.00700125315523684,0.00443778038428518,0.000181636607055392,0.000308684683917528,0.000340860552674977,0.00303258901629451,0.0053891982522836,0.00513919666100127,0.00451871325764345,0.00402999639114072,0.00795919848605281,0.0053891982522836,0.0101977643429299,0.0054877271140617,0.00817004588842441,0.0010708913740133,0.0135625610715626,161
0.0285714285714286,0.0225532325588018,0.0269766480159899,0.451851851851852,0.261306532663317,0.248058321492866,0.37910989045531,0.000198059021588433,0.00173156329085823,0.00152653111070404,0.00231294980310506,0.0022368957365289,0.00221641361831861,0.00245981593791085,0.0019626209911236,0.00340136054421769,0,0.00121488082055764,0.00211403287785943,0.000979864820351167,0.232316108902851,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.0020834664201706,0.263540824575586,0.00980392156862745,0.0012318308904843,0.00235348449588497,0.00491140358538229,0.000830195392415572,1.24004519275814e-05,0,4.46109921484654e-05,0.000438910784664995,2.14565832169058e-05,0.00122482982423027,0.00485252264537657,0.000677154500054414,1.22451645205882e-05,0,9.42906093153465e-07,0.000246429289881312,0.0012318308904843,0.00117090854327575,0.00106436654400973,0.000795067105527145,0.00189420426603125,0.0012318308904843,0.00237031298276681,0.00122299515425642,0.0022208908073367,0.00136065508522057,0.0160610595098697,35
0.0294117647058824,0.0251021299352254,0.0309092214365196,0.35,0.21105527638191,0.32267432044572,0,0.000198059021588433,0,0,0,0,0,0,0,0,0,0.00106031180192841,0.00140012986506098,0.000763043668613887,0.302196862845664,0,0,0,0.0973675478005544,0,0.259498787388844,0.00980392156862745,0.0010675405578761,0.00265810617080777,0.00305922521599135,0.000118599341773653,0,0,0,0,1.0217420579479e-05,0.00137212558776119,0.00301748728559424,0.000108828401794459,0,0,0,0,0.0010675405578761,0.000802478432047503,0.00080886115650638,0.000714318102622044,0.00179683862618852,0.0010675405578761,0.00206211080828902,0.00118514175209934,0.00183417530195128,0.0010979418224148,0.0106952856186642,34
0.0133333333333333,0.0160417569829662,0.0089545316523092,0.368518518518518,0.231155778894472,0.305788707893624,0.37910989045531,0.000198059021588433,0.00478399857923012,0.00675947975819747,0.00656769112388539,0.00620200538028858,0.00544283850574444,0.00793078586878154,0.00570944288326866,0.00552721088435374,0.00764818355640535,0.00365998061653049,0.00513712118255266,0.00298129083638759,0.286382869598666,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00588788995726085,0.262732417138238,0.00980392156862745,0.00369143245226247,0.0117072502967241,0.00394659003086415,0.000859845227858985,9.92036154206509e-05,0.00014837811308695,0,0.00266929415979936,0.000123426440600106,0.00609388022733674,0.00392200205771016,0.000701338589342072,0.000108165619931862,0.000138375892790616,3.30017132603713e-05,0.001511265338966,0.00369143245226247,0.00364234848647835,0.00296773813855713,0.00266223251116355,0.00604906166077457,0.00369143245226247,0.00704676218628324,0.00367228810859506,0.00575579732839499,0.00166114911483545,0.0149537317890904,75
0.0303030303030303,0.0377690898332062,0.0479155537749288,0.361111111111111,0.206030150753769,0.297072353631909,0.37910989045531,0.000396118043176867,0.00172601340851574,0.00160591072846065,0.00195989679989137,0.00241623868916606,0.00185636330479428,0.00394418762458119,0.00254248628395557,0.00212585034013605,0.00382409177820268,0.00136796550162001,0.00188836572272035,0.00107159684608617,0.278219429841433,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00195647271521007,0.262732417138238,0.00980392156862745,0.00136562006429605,0.00370547822594354,0.00259288493259488,0.0015714412785009,0.000129515831243628,0,0,0.00125403081332856,5.61958131871343e-05,0.0019129169708819,0.00259895619157834,0.00131803286617734,0.000127893940548366,0,6.88321448002029e-05,0.00071917119291893,0.00136562006429605,0.00138551235988899,0.00115408051434096,0.000968366888685015,0.00177736549821998,0.00136562006429605,0.00259723740175575,0.00140413257531684,0.0020860850501777,0.000979895561366716,0.014693485553613,66
0,0.00834285280315424,0,0.268518518518518,0.165829145728643,0.348329782774065,0.37910989045531,0,0.00611042045908627,0.0140257678451487,0.0119902231476033,0.0139463601532567,0.0104718529498408,0.00784596462954324,0.00825192916722423,0.00510204081632653,0.00956022944550669,0.00825707301693985,0.00846251831771523,0.00517452017896084,0.326224159792566,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.0113932594820042,0.263540824575586,0.00980392156862745,0.0081440074581275,0.028510332315922,0.000786022315124091,0.00515907136715391,0.000230097274656232,0,0.000200749464668094,0.00581780723754927,0.000724006422261879,0.0151105402650514,0.000811056372481296,0.00420803153605243,0.000227215830548692,3.1932898336296e-05,0.000373862265935349,0.00363357473345403,0.0081440074581275,0.00823293388696457,0.00702496273281672,0.00630960285776933,0.0106995986765354,0.0081440074581275,0.0151213132948119,0.00818141585950849,0.0119187352768965,0.00128050097930428,0.015366758760559,88
0,0.0155125166524798,0,0.3,0.21105527638191,0.344625692643608,0.37910989045531,0,0.00479509834391511,0.00584966721621787,0.00696148101208528,0.00622483084698785,0.00624243076045432,0.00377454514610458,0.0034345867344663,0.00255102040816327,0.00382409177820268,0.00484448199488636,0.00549478233409384,0.0035275133532642,0.322755054066761,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00611032135564626,0.262732417138238,0.00980392156862745,0.00487028243379837,0.012782451986359,0.00791872166735602,0.00444747531651199,0.000367191159855604,4.56548040267537e-05,0.00544254104211278,0.00666427803654604,0.000627349623580008,0.00691615304338304,0.00792283424380777,0.00455870083072347,0.000430621618974019,4.2577197781728e-05,0.000446466035108165,0.00416415208207604,0.00487028243379837,0.00512951528581571,0.00454311545757355,0.00442131848214236,0.00594284459912796,0.00487028243379837,0.00886023607825415,0.00464352003105503,0.00623102166423835,0.000896992669090512,0.0101917597913723,96
0.0129310344827586,0.04790772073831,0.0259351846274321,0.581481481481481,0.326633165829146,0.258874279849833,0.37910989045531,0.0005941770647653,0.002941437641522,0.00562984673627649,0.00570316389806726,0.00429770930137768,0.00625412070569861,0.00742185843335171,0.00486194745528347,0.00977891156462585,0.00382409177820268,0.00379099814576551,0.0084029081257917,0.00405705732000717,0.242445612685387,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00516056237430509,0.267582861762328,0.00980392156862745,0.00395663408621351,0.00413984616981493,0.0231678841498683,0.000148249177217066,0.00015431673509879,4.56548040267537e-05,0,0.00105696882837693,8.41915455749067e-05,0.00216721423802494,0.0229257517712398,0.000120920446438288,0.000152384269589542,0.000244818887244936,1.17863261644183e-05,0.000704083685375176,0.00395663408621351,0.00430121985327338,0.00389430402413808,0.00289826805811692,0.00479570033334454,0.00395663408621351,0.00759822118924536,0.00385698222516017,0.00543308051580223,0.00161829084706635,0.0191785548922024,232
0.0125,0.0265972932007253,0.0139185672490989,0.394444444444444,0.190954773869347,0.300373140698894,0.37910989045531,0.0005941770647653,0.00576632775385162,0.00798681077120352,0.0100710632326981,0.0098377761473873,0.00942209586690296,0.00568302302896645,0.00432668718497703,0.00510204081632653,0.00573613766730401,0.00706396248069619,0.0106269360006529,0.0047950831634206,0.281310994287017,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.008942665805675,0.264349232012935,0.00980392156862745,0.00704348999804614,0.0215961724474584,0.000806620384178706,0.013490675126753,9.64479594367439e-05,0.00112995639966215,0.00024536045681656,0.00627015406664278,0.0020884407664455,0.0117520426201449,0.000815932462897015,0.0112939696973361,9.52401684934638e-05,0.00661010995561327,0.00278110152175614,0.00409877288271977,0.00704348999804614,0.00769884468922786,0.00646227671089924,0.00533191877644142,0.00808842924438953,0.00704348999804614,0.011703036060423,0.00701837642947403,0.00959163387301025,0.00133047442942715,0.0143036755686786,240
0.0233333333333333,0.0289824346004512,0.028311528738947,0.207407407407407,0.170854271356784,0.459158451058244,0.37910989045531,0.00138641315111903,0.00633241575278604,0.00852414972217134,0.00888064092699045,0.0106627537295182,0.00935429418448604,0.00585266550744306,0.00312235157678755,0.00467687074829932,0.00573613766730401,0.00810319668917516,0.0060738527699224,0.00534964495536403,0.430019518171845,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00905888428718434,0.265966046887631,0.00980392156862745,0.00803497571840379,0.0223596070154748,0.0141286275259412,0.00275743469623744,0.000270054286422883,0,0.00439418272662384,0.00658814045145109,0.000479605722000743,0.0117235088858483,0.0141422875690576,0.00252723733056022,0.000266672471781699,0,0.000364904658050391,0.00405099577549789,0.00803497571840379,0.00804253350831523,0.00753166723724752,0.00693012788778622,0.00795919848605281,0.00803497571840379,0.0151395671642479,0.00832901872295324,0.00989664891951143,0.00107503423733674,0.0141989941718412,300
0.0625,0.0103332394571212,0.0270375781832188,0.437037037037037,0.231155778894472,0.29221184982557,0.37910989045531,0.0005941770647653,0.00365182258136127,0.00424986261220004,0.00625084868510388,0.00514225156925084,0.00505940830173151,0.00602230798591967,0.00423747713992596,0.00595238095238095,0.00764818355640535,0.00363642912713628,0.00569277332869698,0.00273528222191645,0.273667564217635,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.00498431050499624,0.261924009700889,0.00980392156862745,0.00368915476832637,0.00844817445119209,0.00981456794314274,0.021273756930649,9.30033894568602e-05,0.000821786472481567,0.000869914346895075,0.00186761017556431,0.000171243968912067,0.00444952739074616,0.00968716629256217,0.017376268153182,9.18387339044115e-05,0.000766389560071104,0.000109377106805802,0.0010988734661034,0.00368915476832637,0.00371065596695424,0.00319955903789303,0.00308958108038439,0.00483641687364241,0.00368915476832637,0.00699738066580893,0.00367559075442085,0.00508993858848841,0.00151321996581334,0.0151264662428694,48
0.0458333333333333,0.0185226204753512,0.0355422423646147,0.324074074074074,0.206030150753769,0.341537370031509,0.37910989045531,0.00217864923747277,0.010777871509124,0.0146669109116444,0.0151767528176345,0.0147322083639032,0.0155756830435006,0.0313414478985538,0.0263169632900665,0.0361394557823129,0.0267686424474187,0.0101430723293947,0.012425176790346,0.0073719191590675,0.319862945391859,0.0439274998972504,0.0197734364401031,0,0.0973675478005544,0.0145288495063024,0.259498787388844,0.00980392156862745,0.0101865948001268,0.0302207266091922,0.0130311624067113,0.00628576511400362,0.000509107443026813,0.000753304266441436,0.00178443968593862,0.00698674310283053,0.000792871836967568,0.0159430312427039,0.0131751963032733,0.00908112552751545,0.000502732032261927,0.000702523763398512,0.000354061237979126,0.00429993964996982,0.0101865948001268,0.0097604397495751,0.00918025115605422,0.00750406695458862,0.0136205678718173,0.0101865948001268,0.0190197633683654,0.010413496338382,0.0152194338158199,0.000927058027685956,0.0129694249337198,240
