train1,train2,train3,train4,train5,train6,train7,train8,train9,train10,train11,train12
0.909090909090909,0.0253365004,0.0860215053763441,0.307048369396898,0.0652247254964866,0.0313083598813578,0.0509937858735354,0.48860506561538,0.000962716552788139,0.0649636066350194,0.0613291585633956,1263
0.0918174551268076,0.02752293578,0.0860215053763441,0.318791331282867,0.0349756974269284,0.0205976051851038,0.0206536691807789,0.532618674731328,0.00180080650979214,0.0268832879592819,0.0139513815091335,109
0.860293583315166,0.01127819549,0.182795698924731,0.199104622463844,0.0680713519405837,0.0648137976491267,0.0744272093354205,0.23928462133895,0.00152237333278389,0.0689912755854803,0.100569844360407,266
0.292565947242206,0.06451612903,0.166666666666667,0.215972993143231,0.00917529934077761,0.00269142041085357,0.00692566766282434,0.295890263001566,0.00256101044998943,0.00693427561783339,0.00621663020273542,31
0.920154785262699,0.01639344262,0.145161290322581,0.144359617236109,0.0271919748039753,0.0189497967702955,0.0245908638110147,0.254846897445591,0.0001121183926642,0.0259362430285375,0.0216527227937366,183
0.455017803938667,0.09523809524,0.247311827956989,0.274168894726286,0.00950508301510589,0.0106558277490937,0.00980029410369527,0.292001944159421,0.00137277221906861,0.00630540102767871,0.00573459835853629,21
0.65511227381731,0.02263083451,0.161290322580645,0.161658213001439,0.0140972171915264,0.00335054377677689,0.0102082443906836,0.146496012673039,0.00170776816926925,0.0112871981234459,0.00561430335088322,707
0.0203655257612092,0.07407407407,0.344086021505376,0.198585259833668,0.01252833000445,0.00494342524442491,0.0193539205920023,0.350938776979712,0.0934126529125555,0.0111260071326056,0.00445347072392419,27
0.221604534554175,0.02469135802,0.198924731182796,0.102923393102482,0.00561529147564396,0.00692079534219488,0.00420283667757697,0.111942179258699,0.00100544453574009,0.00402230867998171,0.00219786834596352,81
0.128697042366107,0.0736196319,0.129032258064516,0.133639917975268,0.0127449661419795,0.00329561682961661,0.00759925999715384,0.235162283307231,0.00511606382332556,0.00788074623388353,0.00451290838309502,163
0.0731414868105515,0.1,0.188172043010753,0.19636682646239,0.0055504386191861,0.00208722399209052,0.00403206679000047,0.130150672355133,0.00153380764726402,0.00455431552504711,0.00678289694607793,20
0.654349247874428,0.02469135802,0.209677419354839,0.308731977502775,0.0512882605980951,0.00840382291552236,0.0257957402400266,0.303450882972404,0.00174692884947022,0.0242663273360202,0.0149438389837599,81
0.365162415522128,0.02912621359,0.134408602150538,0.264902683176516,0.010653116559211,0.00730528397231682,0.00803567193207153,0.222426238951594,0.00104164638370373,0.00881285898257855,0.00925855116730641,103
0.12778867814839,0.06330935252,0.0860215053763441,0.564056012941316,0.0493826904966418,0.0469076128748764,0.0518760969593473,0.848058540800346,0.00197026338077981,0.0628897562742445,0.0405482196528159,695
0.363600029067655,0.03225806452,0.112903225806452,0.50534711569553,0.0221886459206518,0.0104361199604526,0.0225321379441203,0.461260823387518,0.000590276034855724,0.0246941917832031,0.0373318661948503,403
0.311895937795218,0.02739726027,0.118279569892473,0.221507706986701,0.00869235253736801,0.00126331978468637,0.0048954034438594,0.225360479559324,0.00102609455978417,0.00603585599786508,0.0053672774106987,73
0.129278395465446,0.00934579439,0.0483870967741936,0.307477684916063,0.00495158458295819,0.00241678567505218,0.00466771026042408,0.482700581447679,0.00145931644205451,0.0058057472437202,0.0179653164222466,214
0.911925005450185,0.04761904762,0.129032258064516,0.0916274832878474,0.00813351409342261,0.00549269471602768,0.00478155685214174,0.179078684452125,0.00101514043409082,0.00552069571716303,0.00665493561614327,21
0.492151733158927,0.08035714286,0.204301075268817,0.171399673192657,0.00601268770244958,0.00313083598813578,0.00490489065983587,0.0896383503447283,0.00104929652942364,0.00480509960818337,0.00547290229546725,112
0.838492842089964,0.02666666667,0.118279569892473,0.211246884165306,0.0247289461065864,0.00422937493134132,0.0175608367724491,0.186792316969992,0.00126985028799609,0.0184134862873752,0.0521843718329098,75
0.862001308044474,0.00576368876,0.198924731182796,0.143374101632263,0.00616171128750168,0.00329561682961661,0.00614771595275366,0.172409137549279,0.000849271400618256,0.00624624661417558,0.00981573189905593,347
0.366942809388853,0.03571428571,0.204301075268817,0.177731622316949,0.0161407720939538,0.0149950565747556,0.0123428679853897,0.135839138809382,0.00148835587468042,0.0122602786536609,0.00965246762824432,56
0.218697769057481,0.01785714286,0.155913978494624,0.239969638660954,0.00886345369057598,0.00258156651653301,0.00823490346757744,0.270976220050044,0.00124429821558805,0.0100719482305077,0.0104604601383421,56
0.692282537606279,0.01990049751,0.0806451612903226,0.30976524536246,0.0095354396713202,0.00269142041085357,0.00611925430482425,0.327023815952908,0.00114401489574658,0.00779230177097594,0.00664793181554034,201
0.330317564130514,0.04324324324,0.053763440860215,0.299838688331941,0.00567600478807259,0.00164780841480831,0.00264693325743561,0.354629079584526,0.00141451866148689,0.00421949005832549,0.00359692483937635,185
0.657510355352082,0.00621118012,0.129032258064516,0.173086464782257,0.0193102829723306,0.00576732945182907,0.0106636307575542,0.158692012745045,0.00162716421283835,0.0130863346221593,0.0126084500664982,483
0.657038005958869,0.07407407407,0.123655913978495,0.235591438975573,0.0154950032253947,0.00609689113479073,0.0100659361510365,0.225396482511566,0.000848058888859165,0.0116800293742822,0.0138786934163896,54
0.492115398590219,0.03056768559,0.129032258064516,0.571210665216211,0.0178172874257901,0.00417444798418104,0.0184621222902139,0.443655379741139,0.00146449698396663,0.0197939473740131,0.0295041725615322,687
0.0547561950439648,0.1238938053,0.241935483870968,0.148709165567986,0.0818587932539231,0.0357574426013402,0.0467719747640055,0.168133786970532,0.0286452879285579,0.0394290010159627,0.0208770045539847,339
0.691083496838892,0.04304635762,0.112903225806452,0.639820196839346,0.0345134483436649,0.00725035702515654,0.0343152601868982,0.693839894871379,0.00109660389885131,0.0376953363923886,0.0296426395923712,302
0.509047307608459,0.00302114804,0.0913978494623656,0.240164285951423,0.0190508715464992,0.0295506975722289,0.0124756890090603,0.234532231642995,0.00097823855469859,0.0170330252007373,0.0296725477138648,662
0.923606569290022,0.00641025641,0.0860215053763441,0.12364377908624,0.00597267211016706,0.0251565417994068,0.00401309235804753,0.225081456679448,1.67054895785211e-05,0.00530035031281964,0.0133347631182132,156
0.218261754232977,0.08296943231,0.134408602150538,0.246593558720949,0.0190950266828109,0.00796440733824014,0.0179308381955315,0.278662850353729,0.000960733095357191,0.0198173028382441,0.0190726740851427,458
0.309824867378824,0.1428571429,0.166666666666667,0.18354193489412,0.00842466202347811,0.00175766230912886,0.00573976566576538,0.18348904610178,0.0012641526694349,0.00616297098351583,0.00400617394487744,168
0.709977472567401,0.09090909091,0.118279569892473,0.222148496781725,0.0084605380717314,0.00324068988245633,0.0052654048669418,0.194325934726648,0.00205039722064357,0.00665286141767285,0.00515176857322739,22
0.727636072959814,0.1020408163,0.166666666666667,0.250486504530325,0.0192937247962137,0.00104361199604526,0.016431858071249,0.323486525895123,0.00207177995690358,0.0155687141687455,0.00790312645873077,98
0.547016931909018,0.04255319149,0.0913978494623656,0.233852347296245,0.00891174837091694,0.00670108755355377,0.00511360941131825,0.273208403089053,0.00634029554658033,0.00676370415365445,0.00872247648331979,47
0.0912361020274689,0.02040816327,0.123655913978495,0.100296109464543,0.0312321697764991,0.0149401296275953,0.0212608510032731,0.207214991629314,0.00873178397466819,0.0259716591013468,0.0101797402385002,98
0.201366179783446,0.01636363636,0.118279569892473,0.306624511278401,0.0654027258897432,0.0246621992749643,0.0245908638110147,0.316312937660888,0.00117548895377425,0.0301475012429127,0.0410334694594542,550
0.85716881040622,0.02538071066,0.150537634408602,0.180922837357181,0.0251028849172264,0.0397671097440404,0.0225511123760732,0.217466832280247,0.000539186249886031,0.023621946249122,0.0537744238616836,197
0.858876535135528,0.0671641791,0.134408602150538,0.144596559381749,0.0127146094857651,0.0100516313303307,0.00854798159480101,0.173876257853144,0.00188614794994733,0.00946279177818741,0.0119354226869381,134
0.862509992006395,0.1173469388,0.129032258064516,0.208840170471005,0.00997147164239859,0.00313083598813578,0.00515155827522414,0.250967579341506,0.00116488281188937,0.00664175800025155,0.00990034538201568,196
0.491824722040549,0.02202643172,0.123655913978495,0.394715598933806,0.0107138298716396,0.0107656816434143,0.0104833736540012,0.287375564796313,0.000955739785039007,0.011700896141505,0.00320783532209722,227
0.963447423879078,0.025,0.172043010752688,0.296411895496235,0.0174944029915105,0.0252663956937273,0.0145913381718135,0.193452863134777,0.00096993274537755,0.0130382836260775,0.0169100140341021,40
0.454363781701911,0.0303030303,0.311827956989247,0.142880661655257,0.00491984807873413,0.00175766230912886,0.00399411792609459,0.144830876131843,0.000994110122260385,0.00288363407960423,0.00130687133412558,33
0.654312913305719,0.02127659574,0.21505376344086,0.113170572422208,0.00929948566165437,0.00170273536196858,0.00716284806223614,0.0947507695631042,0.00183444905707755,0.00644687388068459,0.00324304361702007,94
0.327592471477364,0.04545454545,0.0698924731182796,0.194529501571049,0.0121875075460438,0.0129627595298253,0.00572079123381244,0.229428813162679,0.00150553226475087,0.0082092542389689,0.0105421395967249,22
0.745113000508684,0.0652173913,0.166666666666667,0.182056612345823,0.01712322387689,0.0203778973964627,0.011906456050472,0.220779103886519,0.00292197162335947,0.0117164026382486,0.00586426331564464,46
0.474202456216845,0.09459459459,0.0483870967741936,0.229660154016942,0.00700617826946362,0.00373503240689882,0.00428822162136521,0.357869345286313,0.00127464206147619,0.0064478310718416,0.00232961551406193,74
0.563730833515006,0.03636363636,0.123655913978495,0.294001088751433,0.0963223600920359,0.0948039107986378,0.0859541767468336,0.334710446256593,0.0159344479555835,0.0862207164116359,0.0674753721762853,1485
0.309606859966572,0.1238095238,0.10752688172043,0.331724916081095,0.0161352527019149,0.0162034494122817,0.0130069731037427,0.346915447066659,0.000334799449597788,0.0146846524161323,0.0165380554345139,315
0.292057263280285,0.04132231405,0.17741935483871,0.0910076135287144,0.0115113820212704,0.0115346589036581,0.0122005597457426,0.134975067955572,0.00134812236853218,0.0111893731871996,0.0132488245918961,242
0.0728508102608822,0.05555555556,0.172043010752688,0.165657578123827,0.00276176579149807,0.00170273536196858,0.00182154546748257,0.101528325322676,0.00131273031275504,0.00207633905778314,0.00137056806123063,18
0.201293510646029,0.09337349398,0.112903225806452,0.290174996100232,0.136486975959598,0.0549818741074371,0.0571225273943361,0.298266457849544,0.00133661477785679,0.0715502304246272,0.0826205231044024,996
0.708996439212267,0.07489878543,0.0860215053763441,0.347456328288118,0.0479090128222376,0.0339448533450511,0.0387457900479104,0.323072491944339,0.00116810617734382,0.0529577493908914,0.0691037558164671,494
0.982050723057917,0.04545454545,0.0967741935483871,0.197072195498645,0.00721177562291514,0.00269142041085357,0.00390873298230634,0.237997515796295,0.00216909024360248,0.00503807993579927,0.00274321833345133,22
0.329227527069254,0.09090909091,0.0645161290322581,0.228999353752804,0.00542625229830934,0.00170273536196858,0.00270385655329444,0.270409173552231,0.00142082194638571,0.0042319335433666,0.00485334987997,88
0.219351791294237,0.04255319149,0.134408602150538,0.102465881013203,0.00366004684583993,0.0021421509392508,0.00278924149708268,0.111411135713128,0.000442606733942332,0.00327014786880432,0.00365806612572087,47
0.309861201947533,0.08103294746,0.0752688172043011,0.631632731488156,0.0497152338669896,0.039492475008239,0.0462501778852996,0.677674569314684,0.000958784563892502,0.0604931410553262,0.0492165586503941,1123
0.129314730034154,0.0625,0.129032258064516,0.211222780645692,0.00670951094736915,0.00104361199604526,0.00441155542905934,0.345637342262065,0.00128808161373103,0.00459662337418689,0.00268103594161178,32
0.837620812440956,0.1029411765,0.150537634408602,0.201059736252921,0.0139302555823476,0.0052180599802263,0.00876618756225985,0.176234451225,0.000908815462161947,0.0100832430861604,0.0110347717877826,136
0.511300050868396,0.0625,0.0913978494623656,0.212699462309599,0.0140337441830782,0.0417994067889707,0.00775105545277738,0.204955806376123,0.00137010168823776,0.0111225612444404,0.0067009335498328,16
0.36617978344597,0.05405405405,0.21505376344086,0.276020772686073,0.00920427614898219,0.00170273536196858,0.00753284948531853,0.233470144551853,0.000740479769077195,0.00594683722026328,0.00571396554054387,37
0.220877843180001,0.03125,0.118279569892473,0.1987526201208,0.003189518674518,0.000768977260243876,0.00223898297044732,0.223146297996436,0.000745784098574053,0.00261925788203844,0.00160046308372419,32
0.747147736356369,0.0593220339,0.182795698924731,0.201654592925662,0.0162773770469183,0.00477864440294408,0.0099900384232247,0.244397040557326,0.00187852879342682,0.00984643399391648,0.00597679735506203,118
0.745076665939975,0.02083333333,0.155913978494624,0.169105745778814,0.0338138654027259,0.0302098209381523,0.0237275271571557,0.205171824089575,0.00127220556932683,0.0236885667536498,0.020683264285955,48
0.0212375554102173,0.04166666667,0.338709677419355,0.254498148804215,0.0152024754473295,0.00499835219158519,0.0344955172904511,0.43383557451711,0.161371347647392,0.0197874384741454,0.00233084591146515,24
0.221168519729671,0.00961538462,0.188172043010753,0.127960583014113,0.0109994584096562,0.00917280017576623,0.00887054693800104,0.140996561718061,0.00160951008729725,0.00905809135700416,0.0143319528905442,104
0.909199912797035,0.00775193798,0.0806451612903226,0.253031472374865,0.0104157827015354,0.00433922882566187,0.00648925572790665,0.410991701319508,0.00087133867695086,0.0096385320746142,0.0073602372660494,645
0.800414214083279,0.05,0.123655913978495,0.166350213225192,0.0161683690541487,0.00324068988245633,0.0101228594468953,0.140861550647153,0.00149044601351964,0.0127513177172063,0.00813273754336204,60
0.290676549669355,0.02272727273,0.139784946236559,0.186971911213549,0.0178780007382187,0.0155443260463583,0.0120772259380485,0.258546200788465,0.00207557856119645,0.0126971406977196,0.0150400939190732,44
0.473003415449459,0.0372250423,0.0645161290322581,0.360308052076336,0.075661895842173,0.0134571020542678,0.0577486836487833,0.539630249680474,0.00162084746389412,0.0800401331108311,0.0620126916438601,1182
0.201111837802485,0.05602716469,0.112903225806452,0.263560617395737,0.273223014484955,0.0815665165330111,0.110336321806366,0.269068063581214,0.001431176340085,0.137563110005959,0.168048055915315,1767
0.860002906765497,0.02807775378,0.134408602150538,0.383351926394218,0.0958449326806652,0.109579259584752,0.0980029410369527,0.460378751057587,0.00202415398561501,0.106122443509928,0.127282623797854,926
0.472676404331081,0.01081081081,0.0645161290322581,0.47575845362733,0.015108645782667,0.00714050313083599,0.0134528722546369,0.70024842037047,0.00104223226835553,0.0192039347448329,0.0136408481337521,185
0.223675604970569,0.02250803859,0.182795698924731,0.166432074235202,0.0192882054041747,0.0157640338349995,0.0203500782695318,0.185640222498245,0.000601285804548351,0.0198611421932351,0.0250591253275223,311
0.092217135382603,0.04280155642,0.252688172043011,0.185487043448641,0.123425334699383,0.0818960782159728,0.185636355011622,0.334089395330417,0.00321140063784134,0.140153843591519,0.079962107545819,771
0.655693626916648,0.0046728972,0.198924731182796,0.205237376463777,0.00663223945882361,0.00406459408986049,0.00946824154451876,0.193002826231751,0.000815103509040868,0.0101724533019936,0.00300756448323498,214
0.418101882130659,0.0593220339,0.166666666666667,0.199507105763061,0.0210033564802837,0.0107656816434143,0.0219439305535791,0.416644164821515,0.000840353556501251,0.019606146469008,0.0134896038991104,354
0.690356805464719,0.125,0.311827956989247,0.142704660483735,0.0064832158737715,0.00164780841480831,0.00723874579004791,0.141356591240482,0.00134965161972951,0.0053173883154144,0.00225475056437382,8
0.346195770656202,0.00493218249,0.0698924731182796,0.23968676339303,0.00496952260708483,0.00395474019553993,0.00416488781367108,0.266448848805602,0.00245775653518426,0.00658202927205421,0.00628108409747322,1622
3.63345687086694e-05,0.03191489362,0.123655913978495,0.326362565142036,0.0560942712160256,0.0231242447544765,0.0321521749442626,0.280273982466562,0.00311487103709561,0.0398201093227164,0.0932972492478486,282
0.837693481578374,0.02521008403,0.102150537634409,0.168370815822278,0.0050412747035914,0.00164780841480831,0.00331103837578863,0.1423556731652,0.000663420995005946,0.00447678304132941,0.0027076314547121,119
0.510755032337766,0.1666666667,0.182795698924731,0.177360973854958,0.00343927116428125,0.00164780841480831,0.00224847018642379,0.16690068585624,0.00147411952502967,0.00231333958825848,0.00178445481848231,6
0.862037642613182,0.01075268817,0.102150537634409,0.186795910042027,0.0240762779979785,0.0329012413490058,0.0164508325032019,0.224514410181635,0.00296569403243122,0.0224679565902324,0.0306924525151784,93
0.382494004796163,0.03483309144,0.172043010752688,0.348905722948688,0.0405709811064311,0.0810721740085686,0.0480812105687586,0.282371154434664,0.000501723496907935,0.0459430697158693,0.0794159057447444,689
0.127425332461304,0.2676056338,0.0752688172043011,0.156344523884996,0.00642664210537209,0.00159288146764803,0.00243821450595323,0.267492934420622,0.00233457337336804,0.00364919556697974,0.00274170399818583,71
0.222076883947388,0.05714285714,0.204301075268817,0.162173937364503,0.00559873329952706,0.00170273536196858,0.00572079123381244,0.180698817303019,0.000294377948880657,0.00514279664837602,0.00584807885749462,70
0.51148172371194,0.05263157895,0.225806451612903,0.0673597868703126,0.00378285331870694,0.00318576293529606,0.00330155115981215,0.0484419722417238,0.00110185950099202,0.00324085781939985,0.00245994299284893,76
0.944807790131531,0.02542372881,0.172043010752688,0.153001865976245,0.0190108559542166,0.0141711523673514,0.0195341776955552,0.277168727835683,0.00930669554892915,0.0144832593966977,0.0124376141193591,236
0.563294818690502,0.04166666667,0.10752688172043,0.413991592874272,0.00754017944923367,0.00373503240689882,0.00838669892320099,0.474203884718547,0.0425157750890308,0.00998350376760011,0.00591092377101282,24
0.16357822832643,0.0309178744,0.129032258064516,0.216873464253343,0.0789486938013778,0.0314182137756783,0.0374460414591338,0.300372630555706,0.002172643458437,0.0420088226223324,0.0345449214306077,4140
0.00221640869122884,0.1536585366,0.155913978494624,0.186110096691496,0.0113996143324813,0.00527298692738658,0.00702053982258906,0.141815628881568,0.00152064754274485,0.00775975727163764,0.00916258016985541,410
0.855642758520456,0.00881057269,0.150537634408602,0.162088438087381,0.00965962599219696,0.00170273536196858,0.00954413927233053,0.194865979010279,0.00203224771175795,0.0144128101275419,0.011019060559403,227
0.908618559697696,0.00980392157,0.0752688172043011,0.180648602973647,0.0204334792522604,0.0121937822695815,0.00938285660073052,0.306988173030188,0.00219772441900355,0.0142811006243375,0.0113142612902212,102
0.6567473294092,0.01923076923,0.129032258064516,0.209285858192172,0.0333930117597547,0.00884323849280457,0.0235282956216498,0.197323180500801,0.00167644079175813,0.0273480999851252,0.0164152049861003,624
0.638071361092944,0.1538461538,0.134408602150538,0.144772105769882,0.00670951094736915,0.00170273536196858,0.00420283667757697,0.221778185811237,0.000967333614263279,0.00476815202952284,0.0018146468778382,39
0.0013080444735121,0.05797967723,0.129032258064516,0.302885282254489,0.136789162673731,0.236240799736351,0.110535553341872,0.257097081960721,0.00226802199493737,0.126309030696546,0.245216972063922,1673
0.80037787951457,0.04032258065,0.134408602150538,0.304530688555694,0.0248255354672683,0.0127430517411842,0.0141928751008017,0.284297312379615,0.00114786712645922,0.0171230011694962,0.0107072021406643,124
0.546217571397427,0.06818181818,0.102150537634409,0.181523606213978,0.00605270329473209,0.00164780841480831,0.00323514064797685,0.211355331137153,0.00206510338195395,0.00411458190751734,0.00474195159200174,44
0.365889106896301,0.024,0.139784946236559,0.224860370130009,0.00658118508246317,0.00455893661430298,0.00454437645272995,0.182651977462152,0.00121584678196373,0.00512039837530202,0.00417369728362326,125
0.367451493350774,0.00526315789,0.129032258064516,0.285897758327198,0.0216601641329208,0.0381742282763924,0.022465727432285,0.243280949037821,0.00119923497680907,0.0241834345818233,0.0158412719204762,950
0.0917447859893903,0.02857142857,0.134408602150538,0.203207223415523,0.00278384335965393,0.00109853894320554,0.00307385797637683,0.360479559323865,0.00705682648353531,0.00269391879228512,0.00286682594949768,35
0.456652859530557,0.1,0.209677419354839,0.213153790915156,0.00677850334785623,0.0028562012523344,0.00571130401783597,0.223605335637522,0.0014701498941122,0.00465099183190498,0.00497875576914413,100
0.508901969333624,0.1428571429,0.134408602150538,0.185410185055909,0.0043071955624088,0.00296605514665495,0.00283667757696504,0.175568396608522,0.00193296840424198,0.00311508290136892,0.00218651083147228,7
0.690574812876971,0.02977667494,0.225806451612903,0.198059530236046,0.018736266200278,0.0101065582774909,0.0158436506807077,0.202876635884142,0.0012897739396299,0.0130886318809361,0.0140129960252485,403
0.490843688685415,0.05714285714,0.188172043010753,0.192451596266956,0.00238368743682883,0.00109853894320554,0.00168872444381196,0.108278878868067,0.00084007892187123,0.0015734308238908,0.000989523450049462,35
0.491134365235085,0.07240704501,0.166666666666667,0.198367873373751,0.0134831848271913,0.0288366472591453,0.0141359518049428,0.11351730841929,0.000896239967521671,0.0144373142211613,0.0432786607824646,511
0.382966354189376,0.1458333333,0.166666666666667,0.150441890279869,0.002147733427163,0.0023618587278919,0.00166026279588255,0.0937516876383863,0.000782365911035587,0.00163028797861712,0.00118809066173801,48
0.859348884528741,0.07418397626,0.0967741935483871,0.179175104793462,0.0497814665714572,0.127979786883445,0.0456050471988995,0.215369660312146,0.00181822972195375,0.0576902939093735,0.10401363204606,674
0.691119831407601,0.03067484663,0.231182795698925,0.231636642625301,0.0215663344682583,0.0112600241678568,0.0200370001423082,0.240193695883062,0.000632412045817948,0.0143643762549973,0.0160938819719522,163
0.220187486374537,0.04966349501,0.145161290322581,0.350520203979446,0.15646027590061,0.256783477974294,0.211621839571178,0.399263739626649,0.00108109116147996,0.195611584846286,0.234093800955016,4309
0.692064530194027,0.1077705828,0.21505376344086,0.188956585922908,0.0917067684994498,0.136768098429089,0.104245529149471,0.192759806304117,0.000863324841982485,0.0827543443556448,0.0799261420832635,2162
0.474892813022309,0.00913242009,0.102150537634409,0.330851731974319,0.0135466578356394,0.0021421509392508,0.0154357003937195,0.498649889290922,0.00127820860520208,0.0178284510522115,0.0233902332189884,219
0.290858222512899,0.06666666667,0.198924731182796,0.19343756665419,0.00967342447229438,0.00444908271998242,0.00822541625160097,0.266871883494447,0.00217148556026279,0.0063708729028181,0.00434954946632932,15
0.709686796017731,0.08333333333,0.0913978494623656,0.219590795002294,0.00508542983990313,0.00318576293529606,0.00306437076040036,0.191697719212975,0.00165986725141513,0.00483994136629849,0.00704620199036656,24
0.000944698786425405,0.0625,0.17741935483871,0.151582487019345,0.00891864761096565,0.00620674502911128,0.00618566481665955,0.107729833846375,0.00182320998179788,0.00712647960216073,0.00890476459090422,48
0.223820943245404,0.0956937799,0.166666666666667,0.179105977718343,0.00514890284835125,0.00170273536196858,0.00379488639058868,0.200347428489136,0.00110671233490467,0.00393482140823112,0.00231182207469232,209
0.981505704527287,0.00602409639,0.0698924731182796,0.277263240904673,0.0201644088903607,0.0136768098429089,0.0119633793463308,0.334458425590898,0.00240319666862971,0.0167841554999151,0.00720208387675885,166
0.800196206671027,0.00970873786,0.123655913978495,0.181784651879233,0.0171411619010166,0.0201581896078216,0.0106731179735307,0.15688286439488,0.000944232144626928,0.013431689191608,0.0059667648839281,103
0.861056609258048,0.07692307692,0.102150537634409,0.57282014362969,0.0152866461759237,0.0115346589036581,0.0152933921540724,0.687737394466346,0.000291666183092985,0.0179071321653176,0.03090218794945,156
0.000872029649008066,0.0125,0.134408602150538,0.161365332498957,0.0160152059250674,0.00615181808195101,0.0108723495090366,0.117387625785314,0.00160302818822604,0.0136108753762001,0.0108612857539288,240
0.327083787515442,0.03361344538,0.0967741935483871,0.205280126102338,0.00414989288929824,0.00175766230912886,0.00210616194677672,0.242209861208619,0.00173761823149608,0.00263763595225301,0.00121478082079243,119
0.655620957779231,0.1415384615,0.102150537634409,0.256853926758954,0.0393139395695564,0.0146105679446336,0.0166975001185902,0.248087343162139,0.000786248853611539,0.0217326423434184,0.00570989576451784,325
0.563403822396628,0.05128205128,0.112903225806452,0.365517141013321,0.00285697530417025,0.00159288146764803,0.0025805227456003,0.417850263721625,0.0240571627743247,0.00321654516401183,0.0022041149789337,78
0.129096722621902,0.09836065574,0.0752688172043011,0.31351402483754,0.00475564616557486,0.00247171262221246,0.00413642616574166,0.491296286295476,0.00573206183958085,0.00474230786828361,0.00663468138196722,61
0.383366034445171,0.09247184351,0.155913978494624,0.43634692514129,0.0552028894017324,0.0740415247720532,0.0467150514681467,0.365474968947454,0.00163876044996699,0.0482407113691528,0.0630926966260232,1687
0.860656929002253,0.01155042203,0.0860215053763441,0.115681431512578,0.0198677415682663,0.0533889926397891,0.01540723874579,0.139178412629836,0.00194291732014504,0.0231251640386345,0.0339231921581663,2251
0.457016205217644,0.123655914,0.225806451612903,0.211716675406087,0.0141689692880329,0.00977699659452928,0.0123333807694132,0.221994203524689,0.00216032989394704,0.010174559122539,0.00469235711205665,186
0.000254341980960686,0.01973684211,0.182795698924731,0.21523988232025,0.0267324854167313,0.0263649346369329,0.0202552061097671,0.170572986984933,0.0012387102085747,0.0220146308582731,0.0348919881442692,152
0.0915267785771383,0.02222222222,0.306451612903226,0.125443811739687,0.0286794509584769,0.0293309897835878,0.040908875290546,0.244667062699141,0.00475642453755382,0.0296558878646731,0.0136469054748141,90
0.219460795000363,0.03097345133,0.193548387096774,0.081283435106276,0.00552146181098152,0.00461386356146325,0.00428822162136521,0.0868301200698457,0.000542714457438939,0.0043540711350009,0.00553801871188371,226
0.85473439430274,0.1578947368,0.129032258064516,0.154572687801663,0.00996733209836937,0.00428430187850159,0.00568284236990655,0.185847239473637,0.00185523274900726,0.00722334734725,0.00974474743348566,57
0.473984448804593,0.03968253968,0.0967741935483871,0.130104886692993,0.00616585083153091,0.00368010545973855,0.00302642189649447,0.219365988011017,0.00194850474653664,0.00380234615210112,0.00272012472065247,126
0.201983867451493,0.06719367589,0.204301075268817,0.255200789140136,0.0928065073632139,0.021421509392508,0.0150656989706371,0.259896311497543,0.00105464084397276,0.0231443078617747,0.00423124202371222,253
0.328101155439285,0.04848484848,0.0591397849462366,0.258336065823529,0.022534987771097,0.0157091068878392,0.0126085100327309,0.30528703353675,0.00158175026067992,0.0185120769765471,0.0108673430949908,330
0.509592326139089,0.01666666667,0.0645161290322581,0.326345283373256,0.0162801367429378,0.0156541799406789,0.00903182960960106,0.327338841785026,0.000908432064210832,0.0146714431781656,0.0222368776224028,60
0.819707870067582,0.04545454545,0.263440860215054,0.0554562864480462,0.00103281623529168,0.00225200483357135,0.00180257103552962,0.0488470054544473,0.00366049901052421,0.00192280559619896,0.000212764104802601,22
0.0734321633602209,0.05263157895,0.198924731182796,0.211673016200749,0.00424786209798991,0.0030759090409755,0.00364309093496513,0.144416842181059,0.00168634050131912,0.00352246345779179,0.00532118483105508,19
0.330390233267931,0.03448275862,0.10752688172043,0.195695111396917,0.00887587232266366,0.0030759090409755,0.00586309947345951,0.230814926824,0.00184364691549596,0.00701716837203034,0.00796474097484576,29
0.00228907782864617,0.00354609929,0.155913978494624,0.215550044591511,0.0165740443690128,0.0122487092167417,0.0100943977989659,0.17087901207899,0.00163107485496438,0.0123268991581887,0.0196540841811402,282
0.310805900733958,0.08888888889,0.112903225806452,0.341183501004389,0.0152507701276704,0.00527298692738658,0.0116503012191073,0.357347302478803,0.000959234359779504,0.0133288868613453,0.0106364069670023,270
0.859675895647119,0.07462686567,0.258064516129032,0.167571306624511,0.00812385515735442,0.00417444798418104,0.0097908068877188,0.20144551853252,0.00208108349496853,0.00701448823679071,0.00853999908382717,67
0.202201874863745,0.08256880734,0.0967741935483871,0.301545945174043,0.0176227288564165,0.00790948039107986,0.00893695744983635,0.310741480801426,0.00202488619343608,0.012588212344052,0.0157998169925832,109
0.745948695588983,0.00877192982,0.21505376344086,0.16742532115666,0.0125007330442552,0.00362517851257827,0.00989516626345999,0.203146658025958,0.00214520379876436,0.00867578920889491,0.00337819803946585,228
0.711140178766078,0.1133333333,0.10752688172043,0.352239285189661,0.0166982306898895,0.0059321102933099,0.0117641478108249,0.327986894925384,0.00126027145034325,0.0148839396150215,0.00901332350024968,150
0.6559116343289,0.0079787234,0.161290322580645,0.214447194873318,0.0130885482964052,0.00768977260243876,0.0108154262131777,0.20283163219384,0.000543941168481414,0.0114906969634259,0.00655820745105952,376
